sentence_num,diff_line,county,state
697,"HomeCoronavirusFrequently Asked QuestionsFeverCoughShortness of breathBetween people who are in close contact (within about six feet) of an ill personThrough respiratory droplets produced when an infected person coughs or sneezesIt also may be possible that a person can get COVID-19 by touching a surface or object that has the virus on it, then touching their mouth, nose, or eyesWash your hands frequently with soap and water for at least 20 secondsAvoid touching your eyes, nose, and mouth with unwashed handsCover your mouth and nose with a tissue or upper sleeve when coughing or sneezingAvoid contact with people who are sickStay home if you are sick and contact your healthcare provider Scraping from http://www.saginawpublichealth.org/coronavirus/information-for-schools-and-childcare-facilities/ The MI Safe Start Roadmap contains recommendations and guidelines outlined for schools to follow as they plan on returning to the classroom this fall including guidance on wearing masks, hygiene and cleaning protocols, athletics, and more.",saginaw,Michigan
698,On August 14th SCHD hosted a follow-up webinar for our county's school leaders.,saginaw,Michigan
699,"PowerPoint from the presentation can be found here .In an effort to help Saginaw County parents weigh their decision to send their children back to school or keep them home for virtual learning, Saginaw County Health Department hosted a Parent Forum on Wednesday, August 12th.",saginaw,Michigan
700,Scraping from http://www.saginawpublichealth.org/faq/ Yes.,saginaw,Michigan
701,"Therefore, symptoms may reoccur in the future.For more information, see the Centers for Disease Control and Prevention disease facts and information website: http://www.cdc.gov/stdHomeFAQ Scraping from http://www.saginawpublichealth.org/coronavirus/information-for-community-organizations/ Encourage those you serve to establish a ""buddy"" system, wherein community members can check on and help care for someone if they become sick.",saginaw,Michigan
702,"For example, mailed newsletters, pre-recorded messages from trusted leaders on a designated call-in telephone number, and printed copies of daily teaching guides may be options, especially to reach those without internet access.For religious services, give people the option to watch online (live or recorded), if possible.Additional guidance can be found at the CDC website here .HomeCoronavirusInformation for Community OrganizationsMDHHS Quick Sheet for SheltersCDC Interim GuidanceHUD Infectious Disease ToolkitHUD Office Hours and Webinar Scraping from http://www.saginawpublichealth.org/contact-us/ 989-758-3820989-758-3733989-758-3845989-758-3887989-758-3830989-758-3870989-758-3813989-758-3890989-758-3880989-758-3840989-758-3825989-758-3845989-758-3850989-758-3870989-758-3880989-758-3733989-758-3800 Health Officer (989) 758-3813 SCHD@saginawcounty.com Medical Director (989) 758-3813 SCHD@saginawcounty.com Environmental Health Services Director (989) 758-3684 cklawuhn@saginawcounty.com Associate Laboratory Director (989) 758-3680 ttheisen@saginawcounty.com Personal and Preventive Health Services Director (989) 758-3667 tsimon@saginawcounty.com Accounting Supervisor (989) 758-3814 csullivan@saginawcounty.com Emergency Preparedness Coordinator (989) 758-3804 chillman@saginawcounty.com HomeContact Us Scraping from http://www.saginawpublichealth.org/coronavirus/informational-coronavirus-videos/ HomeCoronavirusInformational Coronavirus Videos Frequently Asked Questions SCHD Emergency Orders Emergency Management Resource Documents COVID-19 Cases in Saginaw County COVID-19 Testing COVID-19 Contact Tracing Information for Healthcare Providers Information for Schools and Childcare Facilities Information for Community Organizations Information for Seniors and High Risk Individuals Information for Businesses and Employers Additional Resources Informational Coronavirus Videos Mental Health Resources Scraping from http://www.saginawpublichealth.org/ Nearly every day, in one way or another, the Saginaw County Health Department helps you be wise — and be well.Immunization programs prevent your children from getting deadly diseases.",saginaw,Michigan
703,"Scraping from http://www.saginawpublichealth.org/coronavirus/ Your Saginaw County Health Department is committed to protecting your health and providing you with the information you need to understand issues affecting our county and state.The Centers for Disease Control and Prevention is closely monitoring an outbreak of respiratory illness caused by a novel coronavirus first identified in Wuhan, Hubei Province, China.For complete information, review the CDC summary page on Coronavirus .Click Here to See COVID-19 Cases in Saginaw CountyClick Here to See the SCHD Emergency OrdersClick to Subscribe to SCHD COVID-19 UpdatesClick Here to See Informational Videos on COVID-19 Click Here for Additional COVID-19 ResourcesSaginaw County Health Department COVID-19 hotline || 989-758-3828 || Monday-Friday, 8 am to 5 pmMichigan Department of Health and Human Services (MDHHS) COVID-19 hotline || 1-888-535-6136 || Seven days a week, 8 am to 5 pmHomeCoronavirus Frequently Asked Questions SCHD Emergency Orders Emergency Management Resource Documents COVID-19 Cases in Saginaw County COVID-19 Testing COVID-19 Contact Tracing Information for Healthcare Providers Information for Schools and Childcare Facilities Information for Community Organizations Information for Seniors and High Risk Individuals Information for Businesses and Employers Additional Resources Informational Coronavirus Videos Mental Health Resources Scraping from http://www.saginawpublichealth.org/resources/pamphlets-brochures/ HomeResourcesPamphlets & Brochures Our Services Brochure Contact information for all Saginaw County Health Department services Water Testing Drug Screening WIC Income Guidelines Insert Chicken Pox Chicken pox is an infectious disease caused by the varicella zoster virus.",saginaw,Michigan
704,"Scabies A common and highly contagious skin disease caused by the “itch mite.” Bacterial Vaginosis Chlamydia Genital Herpes Gonorrhea Pelvic Inflammatory Disease (PID) Public Lice Trichomonasis Yeast Infection Saginaw County Community Health Assessment & Health Improvement Plan Medical Marijuana Guidance Documents Internship Opportunities FOIA Requests Job Openings News Releases Links Pamphlets & Brochures Publications, Data, & Reports Reportable Disease Trends 4.2.20COVID-19 BUSINESS GUIDELINES for essential service businesses COVID-19coronavirusIf the individual answers NO to all questions, they have passed the screening and can begin working.",saginaw,Michigan
705,"HOW TO RESPOND What to Do if Someone Tests Positive for COVID-19 Gather the following: Name of positive case: Address: Phone: Grade: Teacher (if student): Determine who the positive case has had close contact within the last 2 days at school: (less than 6 feet apart, for at least 15 minutes) Submit this report to the local health department in the county where the positive case lives.",saginaw,Michigan
706,"If Saginaw, please call the Saginaw County Health Department at (989) 758-3887 or fax the report to (989) 758-3888 Instruct close contacts to self quarantine for 14 days and monitor for symptoms.",saginaw,Michigan
707,(See Contact Tracing fact sheet) Contact Name DOB Address/City/Zip Phone Number(s) Alternate Phone Date of Last Contact COVID-19 SCHOOL GUIDANCE 8.14.201600 N. Michigan Avaginawww.saginawpublichealth.org (not where the school is located) yes no3.11.20COVID-19coronavirus .,saginaw,Michigan
708,"NOTES: A close contact is de˜ned as someone who was within 6 feet of an infected person for at least 15 minutes starting from 48 hours before illness onset (or, for asymptomatic cases, 2 days prior to positive specimen collection) until the time the sick person is isolated.",saginaw,Michigan
709,https://www.cdc.gov/coronavirus/2019-ncov/downloads/ case-investigation-contact-tracing.pdf .PERSONAL PROTECTIVE EQUIPMENT REQUIRED Phase 4 Phase 5 Phase 6 Facial coverings must always be worn by staff except for meals .,saginaw,Michigan
710,"NOT INCLUDED: Mental and Social -Emotional Health, Instruction, Operations components of plan 3.11.20COVID-19coronavirus COMPARTA LA INFORMACIÓN SOBRE EL COVID-19Infórmese sobre la enfermedad del coronavirus 2019 (COVID-19) y ayude a detener los rumores.",saginaw,Michigan
711,COVID-19 guidance The 3 Ws: Your Best Defense Against COVID-19 These three tried-and-true public health measures are your best protection against COVID-19 and all communicable diseases.,saginaw,Michigan
712,"Wash your hands Wear a mask (or face shield) Watch your distance 7.31.201600 N. Michigan Avaginawww.saginawpublichealth.org 3.11.20COVID-19 I think I have been exposed to COVID-19, what should I do?",saginaw,Michigan
713,"*You do not need to self quarantine, but it is agood idea to be vigilant and monitor yourselffor symptoms.Close ContactsSEOC TA 2710604 03/25/2020, COVID-19 guidance GRAD PARTIES and Summer Gatherings 6.17.201600 N. Michigan Avaginawww.saginawpublichealth.org With summer comes barbecues, patio and pool parties, backyard weddings and Œ of course Œ graduation parties.",saginaw,Michigan
714,3.11.20COVID-19coronavirus Lo que necesita saber sobre la enfermedad del coronavirus 2019 (COVID-19)¿Qué es la enfermedad del coronavirus 2019 (COVID-19)?,saginaw,Michigan
715,Las personas con el COVID-19 pueden buscar atención médica para ayudar a aliviar los síntomas.,saginaw,Michigan
716,COVID-19 coronavirus 3.16.20Keeping the Home Safe - ................................ ................................ .. ................................ ............. ........ ............ ................................ ................. ....................... ................................ ...................... ............. ........ ...... ................................ ............. ................................ ........ ................................ ............. ................................ .,saginaw,Michigan
717,"14 S - 15 - - - - - - - - - - - S 16 - - - - - - - - 17 - - - - - 18 - - - - - V - - 19 - - W 20 - - For more information , visit Michigan.gov/Coronavirus .",saginaw,Michigan
718,"For more information , visit Michigan.gov/Coronavirus .",saginaw,Michigan
719,A new type of coronavirus has been making people sick.,saginaw,Michigan
720,"ﬁcontinuity of operations plans.ﬂ Preparing for COVID-19 COVID-19 StigmaCOVID -19 Guidelines For Fitness Centers SUMMARY OF STATE OF MICHIGAN EXECUTIVE ORDER 2020 -161INCLUDING GYMNASIUMS, RECREATION CENTERS, SPORTS FACILITIES, EX ERCISE FACILITIES, EXERCISE STUDIOS AND LIKE FACILITIES Important Note: The requirements in this presentation are in reference to Michigan™s current Executive Order 2020 -161 and recommendations from OSHA and the CDC.",saginaw,Michigan
721,"To request consultation, education and training services, call 517-284-7720or visit our website at: www.michigan.gov/miosha COVID-19 and our communities Michigan Department of Health and Human Services is working with the Centers for Disease Control and Prevention, to learn more about antibody testing for COVID-19 through a pilot project with medical professionals and ˜rst responders in Southeast Michigan.",saginaw,Michigan
722,"1600 N. Michigan Avaginawww.saginawpublichealth.org 4.28.20 COVID-19 coronavirus -3.16.20Promote tap-and-pay to limit handling of cash Keeping Commercial Establishments Safe 3.11.20COVID-19 I think I have been exposed to COVID-19, what should I do?",saginaw,Michigan
723,"*You do not need to self quarantine, but it is agood idea to be vigilant and monitor yourselffor symptoms.Close ContactsSEOC TA 2710604 03/25/2020,4.14.20COVID-19coronavirus Counties and parishesTownshipsTownship road districtsCitiesVillagesMunicipalities Federally recognized Indian Local and Indian Tribal GovernmentsGovernmentsThis includes: Tribal GovernmentsWHAT NEEDS TO GET DONEVisit grantee.fema.govCreate an accountReview Grants Portal Account and Request for PublicAssistance: Public Assistance Applicant Quick GuideSubmit Request for Public Assistance (RPA)FEMA Reimbursement: COVID-19 Public Assistance This allows all counties in Michigan to be eligible for Category B, Emergency Protective of the Federal Emergency Management Agency (FEMA) Public Assistance Grant Program.",saginaw,Michigan
724,"This is your opportunity toask questions This will give potential applicants a high-level overview of thePublic Assistance Grant Program to include:Application proceduresProject funding Administrative requirementsProcurement (contracting) requirementsEnvironmental and historic preservation (EHP) compliancerequirementsGeneral eligibility criteriaDocumentation requirementsRecord keepingA potential applicant should ask its management, emergency A potential applicant should also designate a primary point ofcontact to interact with the Recipient and FEMAQUESTIONS?RESOURCESPublic Assistance Program and Policy GuideFEMA Guidance on Donated ResourcesEMHSD Donations InformationVolunteer Tracking Spreadsheet3.11.20COVID-19coronavirus Know the facts about coronavirus disease 2019 (COVID-19) and help stop the spread of rumors.Q:Q:COVID-19 is still spreading in Saginaw County Š which means it is still a threat to health.",saginaw,Michigan
725,"4.21.20COVID-19 coronavirus PRIORITIES FOR TESTING PATIENTS WITH SUSPECTED COVID-19 INFECTIONPRIORITY 1healthcare systemHealthcare facility workers with symptomsPRIORITY 2First responders with symptomsPRIORITY 3As resources allow, test individuals in the surrounding community of rapidly increasing hospital cases to decrease community sp read, and Individuals who do not meet any of the ab ove categories withsymptomsfacility PRIORITY 4 1COVID-19 Symptoms: Fever, Cough, and Shortness of Breath23For more information visit: saginawpublichealth.orgcongregate living4School Re - Opening Parent Forum Christina Harrington, MPH Dr. Delicia Pruitt, MD, FAAFP Overall Considerations for Parents All options are OK There is no one - size - fits - all approach for families Multiple decisions within one family with multiple children (some may be virtual and some may be in - person ) All families should have a back - up plan!",saginaw,Michigan
726,Please feel free to write your question on: Facebook Live Zoom Chat 4.1.20CLEANING & DISINFECTION For Facilities After Suspected or Confirmed COVID-19 Exposure COVID-19coronavirusTiming and location of cleaning and disinfection of surfaces.,saginaw,Michigan
727,"Additional key times to clean hands include: sneezing After using the restroom Before eating or preparing food After contact with animals or pets Before and after providing routine care for another person who needs assistance (e.g., a child) COVID-19 guidance NOTES: Start in the left-hand corner * + letter: signify a link to further information on pages 2-5.",saginaw,Michigan
728,1600 N. Michigan Avaginawww.saginawpublichealth.org 6.12.20A new type of coronavirus has been making people sick.,saginaw,Michigan
729,"3 11 203.11.20COVID-19coronavirus Coronavirus disease 2019 (COVID-19) and you What is coronavirus disease 2019?Coronavirus disease 2019 (COVID-19) is a respiratory illness an investigation into an outbreak in Wuhan, China.Can I get COVID-19?",saginaw,Michigan
730,"People with COVID-19 can seek medical care to help relieve symptoms.Back to School Minimize movement within school Handle isolated classrooms/grades Educate sta˜ and families Communicate well COVID-19 SCHOOL GUIDANCE 7.15.201600 N. Michigan Avaginawww.saginawpublichealth.org For everyone™s safety With health department Lowers risk of spread With school community Limits contacts for tracing and limits additional cases As FYI for others Without impacting entire school So they know what to expect in the event of a positive case or larger outbreak CREATE THE RIGHT ENVIRONMENT TO MINIMIZE DISRUPTION with COVID-19 3.16.20 COVID-19 coronavirus Keeping the School Safe 3.26.20COVID-19 coronavirus COVID-19 TESTING PROCESS*Send sample to Bureau ofLaboratoriesSaginaw County Health Department monitors individuals who are close contacts withCOVID-19 cases, as appropriate.Cough, fever, shortnessof breath?YESNO ENTER POSITIVE RESULTSINTO MDSSResults are available for the countyin which the patient resides and tothe submitting provider.",saginaw,Michigan
731,"OPTION ACALL PROVIDERHOTLINEOPTION BCONTACT LOCAL HEALTH DEPARTMENTIf no symptomsdevelop duringmonitoring period,DISCONTINUEMONITORINGIndividual contacts orpresents at healthcare provider.Health care providerobtains MDSSInvestigation IDOrder test fromcommercial or hospitallaboratoryYESSubmitter (health careprovider) receives resultsSubmitterprovides resultto patientYESPOSITIVE RESULTSprovided to localhealth departmentOR*Testing process for general public, does notspeci˜cally apply to health care workers.Doctor determines patientdoes not need testing.Refer to health careprovider to discusssymptoms.Screening at health care provider.Doctor determines patientmeets prioritizationcriteria.NOSEOC TA 2594043 03/25/20203.11.20COVID-19coronavirus SÍNTOMAS DE LA ENFERMEDADDEL CORONAVIRUS 2019 Los pacientes con COVID-19 han presentado enfermedad respiratoria de leve a grave.Los síntomas* pueden incluirFIEBREFIEBRETOS*Los síntomas pueden aparecer de 2 a 14 días después de la exposición.DIFICULTAD PARA RESPIRARConsulte a un médico si presenta síntomas y ha estado en contacto cercano con una persona que se sepa que tiene el COVID-19, o si usted vive o ha estado recientemente en un área en la que haya propagación en curso del COVID-19.COVID-19: Quarantine vs.",saginaw,Michigan
732,"cdc.gov/coronavirus CS317422-A 6/8/2020 2PM Date: March 31, 2020 To: Public and Non - profit agencies receiving donated medical supplies From: Saginaw County Health Department Christina Harrington, Health Officer RE: Emergency Order Requiring the Reporting of Donated Medical Supplies The attached Emergency Order SCHD 2020 - 01 requires Saginaw County Public and Non - profit agencies that receive donated medical supplies to report the type, quantity and proposed use of those donated supplies.",saginaw,Michigan
733,What you should know about COVID-19 to protect yourself and others Know about COVID-19 Ł Coronavirus (COVID-19) is an illness caused by a virus that can spread from person to person.,saginaw,Michigan
734,"milkcdc.gov/coronavirus CS 314937A 06/01/20203.11.20COVID-19coronaviruscoronaou are sick with What to do if yvirus disease 2019 (COVID-19) Stay home except to get medical care You should restrict activities outside your home, except for getting medical care.",saginaw,Michigan
735,"If you are sick with COVID-19 or suspect you are infected with the virus that causes COVID-19, follow the steps below to help prevent the disease from spreading to people in your home and community the CDC website COVID-19 and Animals COVID-19 guidance Worker risk of occupational exposure to SARS-CoV-2 during a pandemic may depend in part on the industry type and the need for contact within 6 feet of people known to be, or suspected of being, infected with SARS- CoV-2.",saginaw,Michigan
736,"Additional examples of workers who may have increased risk of exposure to SARS-CoV-2 include those in: Other types of healthcare positions (including pre-hospital and medical transport workers, allied medical care professionals, and support sta˜) Emergency response (e.g., emergency medical services workers, ˛re˛ghters, and law enforcement o˚cers) Other postmortem care positions (e.g., funeral directors) Research or production laboratory workers Airline operations Retail operations, particularly those in critical and/or high-customer-volume environments Border protection and transportation security Construction Correctional facility operations Solid waste and wastewater management Environmental (i.e., janitorial) services In-home repair services Travel to areas where the virus is spreading Pastoral, social, or public health workers in jobs requiring contact with community members who may spread the virus Transit and delivery drivers, depending on their degree of close contacts with the public COVID-19 and our communities 1600 N. Michigan Avaginawww.saginawpublichealth.org 6.3.20Guidance for DAY CAMPS Promote healthy hygiene practices Intensify cleaning, disinfection, and ventilation Teach and reinforce˜ washing hands ˜and covering coughs and sneezes among children and sta˚.",saginaw,Michigan
737,"If a person does not have symptoms follow appropriate CDC guidance for˜ home isolation .35647 4.2.20COVID-19 BUSINESS GUIDELINES for essential service businesses COVID-19coronavirusIf the individual answers NO to all questions, they have passed the screening and can begin working.",saginaw,Michigan
738,"HOW TO RESPOND COVID-19coronavirus4.7.20 SHOPPING AND HANDLING GROCERIES 1600 N. Michigan Avaginawww.saginawpublichealth.org Shopping: What steps can I take to minimize risk when shopping at the grocery store Current evidence shows the biggest risk of transmission of COVID-19 is being around individuals who have symptoms (and to a lesser extent, infected but not showing symptoms.)",saginaw,Michigan
739,COVID-19 guidance SOCIAL DISTANCING at Work 6.17.201600 N. Michigan Avaginawww.saginawpublichealth.org Keep your distance!,saginaw,Michigan
740,"6 PUBLIC HEALTH EMERGENCY ORDER SCHD2020 - 0 2 IN RESPONSE TO THE COVID - 19 PANDEMIC PROCEDURES FOR BUSINESSES/ENTITIES REMAINING OPEN UNDER EXECUTIVE ORDER 2020 - 21 The Saginaw County Health Department Local Health Officer issues this Order pursuant to the Michigan Public Health Code, MCL 333.2453 as it has been determined that it is necessary to protect the public health from further spread of COVID - 19 within Saginaw County.",saginaw,Michigan
741,"April 2, 2020 _______ ________________________ Date Christina A. Harrington, MPH Saginaw County Health Officer What You Can do if You are at Higher Risk of Severe Illness from COVID-19 (Print Resources Web Page: https://www.cdc.gov/coronavirus/2019-ncov/communication/print-resources.html )Are You at Higher Risk for Severe Illness?",saginaw,Michigan
742,"For more information on steps you can take to protect yourself, see CDC™s How to Protect Yourself .316216A May 8, 2020 12:53 PM cdc.gov/coronavirus BUREAU OF COMMUNITY AND HEALTH SYSTEMS - 1980 www.michigan.gov/lara Guidelines for Safe Child Care Operations During COVID - 19 For Use in Center - based Care and Home Environments Issued May 2 1 , 2020 Issued May 2 1 , 2020 Guidelines for Safe Child Care Operations During COVID - 19 2 Table of Contents Introduction ................................ ................................ ................................ ................................ .... 3 Required Action ................................ ................................ ................................ .............................. 3 Prepare Your Physical Space ................................ ................................ ................................ ........... 3 Monitor Symptoms of COVID - 19 ................................ ................................ ................................ .... 4 Set Guidelines for Returning to Care and Work ................................ ................................ ............. 7 Practice Social Distancing ................................ ................................ ................................ ............... 7 Reinforce Best Practices to Promote Hygiene ................................ ................................ ................ 9 Use Appropriate Safety Equipment ................................ ................................ .............................. 10 Partner and Communicate with Families ................................ ................................ ..................... 11 Partner and Communicate with Staff Members ................................ ................................ ........... 12 Note : The Michigan Department of Licensing and Regulatory Affairs (LARA) has developed this guidance in consultation with the Michigan Departments of Education, Health and Human Services, and Labor and Economic Opportunity , the Executive Office, medical profes sionals, national experts, and child care providers across the state.",saginaw,Michigan
743,Donating Agency Name: Form Directions Address: Please complete 1 form per donor Contact Person: Please use one line for each donation type (i.e.,saginaw,Michigan
744,"small gloves on one line, large on the next) Email address: Email completed form to: Emgmgr@saginawcounty.com Quantity Item description Size Intended use of item SAGINAW COUNTY DONATION REPORTING FORM PUBLIC HEALTH EMERGENCY ORDER SCHD2020 - 0 1 IN RESPONSE TO THE COVID - 19 PANDEMIC REQUIRED REPORTING OF PERSONAL PROTECTIVE EQUIPMENT AND MEDICAL SUPPLIES DONATED TO PUBLIC AND NON - PROFIT AGENCIES IN SAGINAW COUNTY This Order is made pursuant to Section 2453 of the Public Health Code, being MCL 333.2453.",saginaw,Michigan
745,"March 31 , 2020 _______ ________________________ Date Christina A. Harrington, MPH Saginaw County Health Offic er COVID-19 and our communities TIPS FOR COPING WITH STRONG FEELINGS RELATED TO COVID-19 Remember that distress, anxiety, fear, and strong emotions are normal in times of distress or crisis.",saginaw,Michigan
746,"Text SHARE to the Crisis Text Line at 741741 1600 N. Michigan Avaginawww.saginawpublichealth.org Infectious Disease Toolkit for Continuums of Care: Preventing & Managing the Spread of Infectious Disease Within Shelters iiMarch 2020 Prepared for The U.S. Department of Housing and Urban Development Prepared by The Cloudburst Group, Landover, MD The contents of this document, except when based on statutory or regulatory authority or law, do not have the force and e˜ect of law and are not meant to bind the public in any way.",saginaw,Michigan
747,CONCLUSION COVID-19 guidance Employee Symptomatic?,saginaw,Michigan
748,"8.7.20GO HOME Call healthcare provider GET TESTED STAY HOME Stay home until: 24 hours without fever with no fever reducing medications, AND Signi˜cant improvement in symptoms, AND 10 days have passed since symptoms ˜rst began Contact your healthcare provider CALL HCP Contact your healthcare provider for management of symptoms and guidelines on Return to Work 1600 N. Michigan Avaginawww.saginawpublichealth.org +Œ6.4.20COVID-19 coronavirus healthcare systemHealthcare facility workers with symptomsFirst responders with symptomsAs resources allow, test individuals in the surrounding community of rapidly increasing hospital cases to decrease community sp read, and Individuals who do not meet any of the ab ove categories withsymptomsfacility have symptoms or not PRIORITY1COVID-19 Symptoms: Fever, Cough, and Shortness of BreathPRIORITY2PRIORITY3For more information visit: saginawpublichealth.orgcongregate living4PRIORITY5PRIORITY advance order and without charging an out-of-pocket cost to any Michigander.PRIORITIES FOR TESTING PATIENTS AB84AB15AB81AB52AB57AB13AB52AB46AB83AB57AB58AB13AB46AB47AB54AB52AB46TittabawasseeTownshipKochvilleTownshipBuena VistaCharterTownshipZilwaukeeTownshipThomasTownshipRichlandTownshipJonesfieldTownshipBlumfieldTownshipCity ofSaginawJamesTownshipFremontTownshipBridgeportCharterTownshipLakefieldTownshipBirch RunTownshipAlbeeTownshipTaymouthTownshipBrantTownshipMarionTownshipMapleGroveTownshipBradyTownshipChapinTownshipSaginawCharterTownshipChesaningTownshipSt CharlesTownshipSwan CreekTownshipSpauldingTownshipFrankenmuthTownship§¨¦675§¨¦75§¨¦75§¨¦75§¨¦75Carrollton TownshipCity ofZilwaukeeVillage of Birch RunVillage of ChesaningVillage of OakleyVillage of MerrillVillage of St. CharlesCity ofFrankenmuthSaginaw CountyPositive Covid-19 Casesby MunicipalityµLegendCASES01 - 1516 - 3637 - 6162 - 106107 - 399400 - 568As of 10am 8/14/2020Created 8/14/2020 Total Cases: 2,027 (+30)Total Recoveries: 1169 (+39)Total Deaths: 125 (+0)477478647111211511622238485MunicipalityCasesAlbee Township20Birch Run Township22Blumfield Township<5Brady Township12Brant Township9Bridgeport Charter Township115Buena Vista Charter Township114Carrollton Township74Chapin Township<5Chesaning Township6City of Frankenmuth87City of Saginaw647City of Zilwaukee16Frankenmuth Township19Fremont Township14James Township16Jonesfield Township5Kochville Township49Lakefield Township<5Maple Grove Township16Marion Township<5Richland Township18Saginaw Charter Township477Spaulding Township20St Charles Township5Swan Creek Township11Taymouth Township15Thomas Township84Tittabawassee Township56Village of Birch Run<5Village of Chesaning36Village of Merrill<5Village of Oakley5Village of Reese0Village of St. Charles7Zilwaukee Township0SAGINAW COUNTY COVID - 19 SCHOOL PLANNING MEETING July 15, 2020 1 week decline in positivity rate now at 2.8% Cases fluctuating 1 week increase with 17.3 Avg.",saginaw,Michigan
749,"Roadmap Requirements Breakdown CONTACTS To report a positive case call 989.758.3887 Contacts Field Questions/Planning Guidance - Carissa Hillman, EPC - 989.758.3804 chillman@saginawcounty.com Health Officer - Chris Harrington charrington@saginawcounty.com Medical Director - Delicia Pruitt dpruitt@saginawcounty.com Nursing Director - Tawnya Simon tsimon@saginawcounty.com In emergency situations Superintendents may contact our answering service to speak with a SCHD representative 989.776.5444 4.1.20COVID-19 coronavirus Pregnancy We do not currently know if pregnant people have a greater chance of getting sick from COVID-19 than the general public nor whether they are more likely to have serious illness as a result.",saginaw,Michigan
750,"Pregnant people should protect themselves from COVID-19 However, we do know that Mother-to-child transmission Risks to the pregnancy and to the baby Breastfeeding if you have COVID-19 3.30.20COVID-19 coronavirus TESTING does NOT change treatment If you™re feeling symptoms (fever, dry cough & shortness of breath) related to COVID-19 stay home!",saginaw,Michigan
751,"At least 7 days have passed since symptoms ˜rst appeared Have been fever-free for 72 hours (3 days) without use of medication Other symptoms have improved, such as cough or shortness of breath 7Separate yourself from other household members and stay in home isolation until 3 things have happened: 0102 03Schools have unique responsibilities as both an employer to sta˜ and teachers and as a service provider to students and families.",saginaw,Michigan
752,"COVID-19 SCHOOL GUIDANCE COVID-19 SCHOOL GUIDANCE Saginaw Schools Update Christina Harrington, MPH Delicia Pruitt, MD, FAACP Carissa Hillman, REHS SCENARIOS TO CONSIDER DR DELICIA PRUITT, MD, FAAFP Disclaimer Please know that these scenarios have been developed to address common situations, we realize that not all scenarios can be covered.",saginaw,Michigan
753,"Risk ŁSomeone will test positive ŁNot if, but when– ŁRisk cannot be eliminated, but it can be reduced ŁOur goal is help you reduce risk ŁAssumptions for these scenarios is NOT the traditional method ŁTeachers stay, students move–This is worst case scenario Scenarios THE ENTIRE CLASS INCLUDING TEACHER AND STUDENTS IN THAT CLASSROOM LEAVE SCHOOL AND GO ON QUARANTINE FOR 14 DAYS SENARIO 1 Scenario 1: Elementary School Scenario 2: Middle & High School TEACHER/STAFF ISOLATION ALL STUDENTS IN CLASSROOMS THAT SHE/HE TAUGHT GOES HOME ON QUARANTINE FOR 14 DAYS ŁRotating teacher moving classroom to classroom ŁKids staying in one classroom all day ŁNo assigned seating Scenario 3*: Elementary, Middle & High School *Ideal Scenario ŁRotating Teacher ŁAssigned seats ŁSocial distance ŁTeacher and student with limited classroom movement CLOSE CONTACTS (< 6 FEET FOR AT LEAST 15 MINS ) HOME ON QUARANTINE FOR 14 DAYS Scenario 4 : Administration and Staff (Front Desk/Admin) CLOSE CONTACTS (< 6 FEET FOR AT LEAST 15 MINS) HOME ON QUARANTINE FOR 14 DAYS Staff stay within office setting Positive Staff must isolate Bus Considerations ŁGroup family members together ŁWindows slightly open to increase airflow ŁConsider pre -screening at the bus stop ŁParents should be educated that they (Responsible Adults) should be present when the child gets on the busŁSick children should not be allowed on the bus!",saginaw,Michigan
754,"ŁIncreases risk of disease spread ŁNot all seating on the bus allows for 6 feet of distance ŁEveryone on bus wears mask Scenario 5: BusALL CHILDREN AND BUS DRIVER GO ON QUARANTINE FOR 14 DAYS ŁNo Assigned Seating ŁNo Clustering of Families Scenario 6*: Bus*Ideal Scenario CLOSE CONTACTS (< 6 FEET FOR AT LEAST 15 MINS) HOME ON QUARANTINE FOR 14 DAYS ŁAssigned Seating ŁChild Remains in Seat ŁWindows Open ŁSeat Logs Kept Scenario: SYMPTOMATIC Staff or Child Consider Testing Symptoms to Send Home: ŁAt least 2 of the following fever (measure or subjective), chills, rigors (shivers), myalgia (muscle aches), headache, sore throat, nausea or vomiting, diarrhea, fatigue, congestion or runny nose ;OR ŁAt least 1 of the following: cough, shortness of breath, difficulty breathing, new olfactory disorder, new taste disorder.",saginaw,Michigan
755,"Isolation Room Recommendations ŁEach sick child should be isolated in a SEPARATE room ŁReduces risk of disease spread ŁChildren could have different diseases ŁFlu ŁCOVID -19 ŁCommon cold Staff and child must wear surgical mask Escort child to parent vehicle, do not allow parent into school ENVIRONMENTAL CONSIDERATIONS Cari Hillman, R.E.H.S.",saginaw,Michigan
756,Reducing Risk ŒCleaning & Disinfection Reducing the risk of exposure to COVID -19 by cleaning and disinfection is an integral part of reopening schools.,saginaw,Michigan
757,"ŁDevelop a schedule for increased, routine cleaning and disinfection.",saginaw,Michigan
758,ŁClean surfaces and objects using soap and water prior to disinfection.,saginaw,Michigan
759,ŁAlways wear gloves appropriate for the chemicals being used for routine cleaning and disinfecting.,saginaw,Michigan
760,ŁFollow the directions on the disinfectant label for additional PPE needs.,saginaw,Michigan
761,"ŁWhen you finish cleaning, remember to wash hands thoroughly with soap and water.",saginaw,Michigan
762,"Cleaning & Disinfection ŁDisinfect frequently touched surfaces (e.g., door handles, sink handles, drinking fountains) within the school and on school buses at least daily or between use as much as possible.",saginaw,Michigan
763,"ŁUse of shared objects (e.g., gym or physical education equipment, art supplies, toys, games) should be limited when possible, or cleaned between use.",saginaw,Michigan
