sentence_num,diff_line,county,state
2846,"Through the generosity of donors,the Fund has raised more than $3.6 million to date.In its first 24 days of operation, the Fund received nearly 1,300 applications, 93 percent of whom are Cambridge tenants and seven percent of whom are homeowners through the City’s Affordable Homeownership Program.",cambridge,Massachusetts
2847,Half of applicants live in subsidized or public housing.,cambridge,Massachusetts
2848,"For households who do not apply by May 15, the City is planning to leverage other federal, state and local resources that can be utilized to support housing assistance to provide further relief to residents as the crisis continues.",cambridge,Massachusetts
2849,Applications for the Mayor’s Disaster Relief Fund may reopen if additional donations are secured to sustain the Fund.,cambridge,Massachusetts
2850,Applicants can apply to the Mayor’s Disaster Relief Fund through the online application or by calling the Phone Assistance Line at 617-349-9797.,cambridge,Massachusetts
2851,"In addition to English, the Phone Assistance Line offers multilingual support in Amharic, Arabic, Bangla, Chinese, Haitian Creole, Portuguese, and Spanish, with additional language support provided on an as-needed basis.",cambridge,Massachusetts
2852,"Donations to the Fund can continue to be made at www.cambridgema.gov/mayorsdisasterrelieffund For additional information on submitting applications to the Mayor’s Disaster Relief Fund, visit www.cambridgema.gov/mayorsfund.",cambridge,Massachusetts
2853,"A face covering can be: A mask A scarf A bandana Made from a t-shirt or other cloth Quick Cut T-Shirt Face Covering (no sew method) Bandana Face Covering (no sew method) More Information Amended City of Cambridge Emergency Order Requiring Use of Face Coverings (PDF) Governor Baker's Order Requiring Face Coverings in Public Places Where Social Distancing is Not Possible (PDF) Guidance for Residents on Wearing Face Coverings During COVID-19 (PDF) Face Coverings Flyer for Businesses/Public Places (PDF) Flyers also available in multiple languages Use of Cloth Face Coverings to Help Slow the Spread of COVID-19 (PDF) Cloth Face Coverings: Questions and Answers from the CDC Videos How to Make Your Own Face Covering ASL Use of Cloth Face Coverings Scraping from https://www.cambridgema.gov/covid19/News/2020/05/internetessentials Comcast Extends 60 Days of Free Internet Access for Low-Income Families to June 30 May 06, 2020 Comcast has extended its COVID-19 response polices through June 30, 2020.",cambridge,Massachusetts
2854,"This includes a commitment to no disconnects or late fees, keeping business/outdoor WiFi Hotspots open nationally, giving customers unlimited data, and 60 days of free internet access for low-income families through Internet Essentials.",cambridge,Massachusetts
2855,Internet Essentials is the nation’s largest and most comprehensive broadband adoption program.,cambridge,Massachusetts
2856,Comcast is extending their offer of 60 days of complimentary service for new customers through June 30.,cambridge,Massachusetts
2857,Internet Essentials is normally available to all qualified low-income households for $9.95/month.,cambridge,Massachusetts
2858,"For more information, visit www.internetessentials.com.",cambridge,Massachusetts
2859,"More information on Comcast Internet Essentials and how to apply can be found in the Internet Essentials Online Application and flyers, which are also available in Arabic, Traditional Chinese, Haitian Creole, Portuguese, and Spanish on our Multilingual Help page.",cambridge,Massachusetts
2860,"Comcast made the following commitments that will be extended into the summer: No Disconnects and Waiving Late Fees: Comcast will not disconnect a customer’s Xfinity Internet, Xfinity Mobile, or Xfinity Voice service, and Comcast will waive late fees if they contact us and let us know that they can’t pay their bills during this period.",cambridge,Massachusetts
2861,Our care teams are available to offer flexible payment options or help find other solutions.,cambridge,Massachusetts
2862,Xfinity WiFi Free for Everyone: Xfinity WiFi hotspots in business and outdoor locations across the country will be available to anyone who needs them for free – including non-Xfinity Internet subscribers.,cambridge,Massachusetts
2863,"For a map of Xfinity WiFi hotspots, visit www.xfinity.com/wifi.",cambridge,Massachusetts
2864,"Pausing Our Data Plan: With so many people working and educating from home, Comcast wants customers to access the internet without thinking about data plans.",cambridge,Massachusetts
2865,"While the vast majority of our customers do not come close to using 1TB of data in a month, Comcast is pushing their data plans to give all customers unlimited data for no additional charge.",cambridge,Massachusetts
2866,Internet Essentials: Internet Essentials is the nation’s largest and most comprehensive broadband adoption program.,cambridge,Massachusetts
2867,Comcast is extending their offer of 60 days of complimentary service for new customers through June 30.,cambridge,Massachusetts
2868,Internet Essentials is normally available to all qualified low-income households for $9.95/month.,cambridge,Massachusetts
2869,"For more information, visitwww.internetessentials.com.",cambridge,Massachusetts
2870,"Scraping from https://www.cambridgema.gov/covid19/News/2020/05/internetessentials Comcast Extends 60 Days of Free Internet Access for Low-Income Families to June 30 May 06, 2020 Comcast has extended its COVID-19 response polices through June 30, 2020.",cambridge,Massachusetts
2871,"This includes a commitment to no disconnects or late fees, keeping business/outdoor WiFi Hotspots open nationally, giving customers unlimited data, and 60 days of free internet access for low-income families through Internet Essentials.",cambridge,Massachusetts
2872,Internet Essentials is the nation’s largest and most comprehensive broadband adoption program.,cambridge,Massachusetts
2873,Comcast is extending their offer of 60 days of complimentary service for new customers through June 30.,cambridge,Massachusetts
2874,Internet Essentials is normally available to all qualified low-income households for $9.95/month.,cambridge,Massachusetts
2875,"For more information, visit www.internetessentials.com.",cambridge,Massachusetts
2876,"More information on Comcast Internet Essentials and how to apply can be found in the Internet Essentials Online Application and flyers, which are also available in Arabic, Traditional Chinese, Haitian Creole, Portuguese, and Spanish on our Multilingual Help page.",cambridge,Massachusetts
2877,"Comcast made the following commitments that will be extended into the summer: No Disconnects and Waiving Late Fees: Comcast will not disconnect a customer’s Xfinity Internet, Xfinity Mobile, or Xfinity Voice service, and Comcast will waive late fees if they contact us and let us know that they can’t pay their bills during this period.",cambridge,Massachusetts
2878,Our care teams are available to offer flexible payment options or help find other solutions.,cambridge,Massachusetts
2879,Xfinity WiFi Free for Everyone: Xfinity WiFi hotspots in business and outdoor locations across the country will be available to anyone who needs them for free – including non-Xfinity Internet subscribers.,cambridge,Massachusetts
2880,"For a map of Xfinity WiFi hotspots, visit www.xfinity.com/wifi.",cambridge,Massachusetts
2881,"Pausing Our Data Plan: With so many people working and educating from home, Comcast wants customers to access the internet without thinking about data plans.",cambridge,Massachusetts
2882,"While the vast majority of our customers do not come close to using 1TB of data in a month, Comcast is pushing their data plans to give all customers unlimited data for no additional charge.",cambridge,Massachusetts
2883,Internet Essentials: Internet Essentials is the nation’s largest and most comprehensive broadband adoption program.,cambridge,Massachusetts
2884,Comcast is extending their offer of 60 days of complimentary service for new customers through June 30.,cambridge,Massachusetts
2885,Internet Essentials is normally available to all qualified low-income households for $9.95/month.,cambridge,Massachusetts
2886,"For more information, visitwww.internetessentials.com.",cambridge,Massachusetts
2887,"Scraping from https://www.cambridgema.gov/covid19/News/2020/05/internetessentials Comcast Extends 60 Days of Free Internet Access for Low-Income Families to June 30 May 06, 2020 Comcast has extended its COVID-19 response polices through June 30, 2020.",cambridge,Massachusetts
2888,"This includes a commitment to no disconnects or late fees, keeping business/outdoor WiFi Hotspots open nationally, giving customers unlimited data, and 60 days of free internet access for low-income families through Internet Essentials.",cambridge,Massachusetts
2889,Internet Essentials is the nation’s largest and most comprehensive broadband adoption program.,cambridge,Massachusetts
2890,Comcast is extending their offer of 60 days of complimentary service for new customers through June 30.,cambridge,Massachusetts
2891,Internet Essentials is normally available to all qualified low-income households for $9.95/month.,cambridge,Massachusetts
2892,"For more information, visit www.internetessentials.com.",cambridge,Massachusetts
2893,"More information on Comcast Internet Essentials and how to apply can be found in the Internet Essentials Online Application and flyers, which are also available in Arabic, Traditional Chinese, Haitian Creole, Portuguese, and Spanish on our Multilingual Help page.",cambridge,Massachusetts
2894,"Comcast made the following commitments that will be extended into the summer: No Disconnects and Waiving Late Fees: Comcast will not disconnect a customer’s Xfinity Internet, Xfinity Mobile, or Xfinity Voice service, and Comcast will waive late fees if they contact us and let us know that they can’t pay their bills during this period.",cambridge,Massachusetts
2895,Our care teams are available to offer flexible payment options or help find other solutions.,cambridge,Massachusetts
2896,Xfinity WiFi Free for Everyone: Xfinity WiFi hotspots in business and outdoor locations across the country will be available to anyone who needs them for free – including non-Xfinity Internet subscribers.,cambridge,Massachusetts
2897,"For a map of Xfinity WiFi hotspots, visit www.xfinity.com/wifi.",cambridge,Massachusetts
2898,"Pausing Our Data Plan: With so many people working and educating from home, Comcast wants customers to access the internet without thinking about data plans.",cambridge,Massachusetts
2899,"While the vast majority of our customers do not come close to using 1TB of data in a month, Comcast is pushing their data plans to give all customers unlimited data for no additional charge.",cambridge,Massachusetts
2900,Internet Essentials: Internet Essentials is the nation’s largest and most comprehensive broadband adoption program.,cambridge,Massachusetts
2901,Comcast is extending their offer of 60 days of complimentary service for new customers through June 30.,cambridge,Massachusetts
2902,Internet Essentials is normally available to all qualified low-income households for $9.95/month.,cambridge,Massachusetts
2903,"For more information, visitwww.internetessentials.com.",cambridge,Massachusetts
2904,"Scraping from https://www.cambridgema.gov/covid19/News/2020/05/internetessentials Comcast Extends 60 Days of Free Internet Access for Low-Income Families to June 30 May 06, 2020 Comcast has extended its COVID-19 response polices through June 30, 2020.",cambridge,Massachusetts
2905,"This includes a commitment to no disconnects or late fees, keeping business/outdoor WiFi Hotspots open nationally, giving customers unlimited data, and 60 days of free internet access for low-income families through Internet Essentials.",cambridge,Massachusetts
2906,Internet Essentials is the nation’s largest and most comprehensive broadband adoption program.,cambridge,Massachusetts
2907,Comcast is extending their offer of 60 days of complimentary service for new customers through June 30.,cambridge,Massachusetts
2908,Internet Essentials is normally available to all qualified low-income households for $9.95/month.,cambridge,Massachusetts
2909,"For more information, visit www.internetessentials.com.",cambridge,Massachusetts
2910,"More information on Comcast Internet Essentials and how to apply can be found in the Internet Essentials Online Application and flyers, which are also available in Arabic, Traditional Chinese, Haitian Creole, Portuguese, and Spanish on our Multilingual Help page.",cambridge,Massachusetts
2911,"Comcast made the following commitments that will be extended into the summer: No Disconnects and Waiving Late Fees: Comcast will not disconnect a customer’s Xfinity Internet, Xfinity Mobile, or Xfinity Voice service, and Comcast will waive late fees if they contact us and let us know that they can’t pay their bills during this period.",cambridge,Massachusetts
2912,Our care teams are available to offer flexible payment options or help find other solutions.,cambridge,Massachusetts
2913,Xfinity WiFi Free for Everyone: Xfinity WiFi hotspots in business and outdoor locations across the country will be available to anyone who needs them for free – including non-Xfinity Internet subscribers.,cambridge,Massachusetts
2914,"For a map of Xfinity WiFi hotspots, visit www.xfinity.com/wifi.",cambridge,Massachusetts
2915,"Pausing Our Data Plan: With so many people working and educating from home, Comcast wants customers to access the internet without thinking about data plans.",cambridge,Massachusetts
2916,"While the vast majority of our customers do not come close to using 1TB of data in a month, Comcast is pushing their data plans to give all customers unlimited data for no additional charge.",cambridge,Massachusetts
2917,Internet Essentials: Internet Essentials is the nation’s largest and most comprehensive broadband adoption program.,cambridge,Massachusetts
2918,Comcast is extending their offer of 60 days of complimentary service for new customers through June 30.,cambridge,Massachusetts
2919,Internet Essentials is normally available to all qualified low-income households for $9.95/month.,cambridge,Massachusetts
2920,"For more information, visitwww.internetessentials.com.",cambridge,Massachusetts
2921,"Scraping from https://www.cambridgema.gov/covid19/News/2020/05/smallbusinessreliefprograms City of Cambridge and Cambridge Redevelopment Authority Announce New Small Business Relief Programs May 05, 2020 The City of Cambridge and the Cambridge Redevelopment Authority (CRA) have announced new initiatives that together will provide approximately $3.6 million in support to Cambridge small businesses impacted by the COVID-19 crisis.",cambridge,Massachusetts
2922,"Through the City’s Small Business Grant Program, funds provided by the Mayor’s Disaster Relief Fund and from Community Development Block Grant Funds and Federal CARES Act Funds through the City of Cambridge, qualifying businesses are eligible to receive grants of up to $10,000 to assist with rent, salaries, utilities and cost of goods.",cambridge,Massachusetts
2923,"Additionally, the CRA is creating a zero interest loan program that will provide loans up to $15,000 to small businesses.",cambridge,Massachusetts
2924,The CRA loan would require repayment within five years with zero payments required for the first year and semiannual installments paid over the remaining four years.,cambridge,Massachusetts
2925,Funds received from the City’s grant program are not required to be repaid.,cambridge,Massachusetts
2926,"The Mayor’s Disaster Relief Fund and the CRA’s initiatives are separate, but they will share a common application process.",cambridge,Massachusetts
2927,Eligible small businesses are encouraged to apply to both relief programs.,cambridge,Massachusetts
2928,"If granted relief by both the City and the CRA, the maximum grant/loan amount that each business could receive would be $25,000 (up to $10,000 from City grants and up to $15,000 from the CRA Loan) or three months of business expenses, whichever is lower.",cambridge,Massachusetts
2929,"“Through the Mayor’s Disaster Relief Fund, our goal has always been to extend this emergency financial support to as many Cambridge residents as possible,” said Mayor Sumbul Siddiqui and City Manager Louis A. DePasquale in a joint statement.",cambridge,Massachusetts
2930,“We have always known that the second phase of distributing funds would include extending that support to our City’s small businesses.,cambridge,Massachusetts
2931,"We are grateful for the continued support of the Fund, which allows us to move forward with this new initiative and support many of the businesses we rely on and love.” “The CRA is deeply committed to assisting the small businesses of Cambridge that support households and make our urban neighborhoods thrive.",cambridge,Massachusetts
2932,"Our partnership with the Mayor’s Disaster Relief Fund demonstrates the creative collaboration we can undertake to help us get through this crisis and work toward recovery,” said CRA Executive Director Tom Evans.",cambridge,Massachusetts
2933,"All small businesses located in the city of Cambridge are eligible to apply for these new funds, provided the business is not: A chain restaurant that is not locally franchised; A business whose owner/operators have outstanding invoices with the City of Cambridge prior to Fiscal Year 2020; or A restaurant that has been cited for two or more health code violations by the City of Cambridge within the past two years.",cambridge,Massachusetts
2934,"The Small Business Grant Program is being funded with $500,000 from the Mayor’s Disaster Relief Fund and with a combined $1.6 million from Community Development Block Grant Funds and Federal CARES Act Funds administered by the City.",cambridge,Massachusetts
2935,"The $1.5 million zero-percent loan program is being funded by the CRA, and serviced by Cambridge Savings Bank.",cambridge,Massachusetts
2936,"Guidelines for the Small Business Grants Provided by the City of Cambridge’s Mayor’s Disaster Relief Fund & Small Business Zero Interest Loans Provided by the Cambridge Redevelopment Authority are available here, and information on the application process will be released the week of May 11th.",cambridge,Massachusetts
2937,The City is committed to identifying new resources to help residents and businesses navigate this difficult time.,cambridge,Massachusetts
2938,"For more information and to sign up to receive updates on COVID-19, please visit the City’s dedicated information page: https://www.cambridgema.gov/covid19.",cambridge,Massachusetts
2939,"Scraping from https://www.cambridgema.gov/news/2020/05/memorialday2020 Memorial Day Parade and Observance Cancelled May 05, 2020 The Veterans’ Department has made the difficult decision to cancel the Memorial Day parade and public observance.",cambridge,Massachusetts
2940,"For Memorial Day 2020, the Veterans’ Department, in partnership with 22-CityView, will produce a pre-recorded observance.",cambridge,Massachusetts
2941,"This year, flags will be placed on the graves of our fallen by City staff.",cambridge,Massachusetts
2942,More information on the pre-recorded observance will be shared in the coming days and weeks.,cambridge,Massachusetts
2943,"Scraping from https://www.cambridgema.gov/covid19/News/2020/05/askthemayorcm Ask the Mayor and City Manager, Episode 2 May 05, 2020 Cambridge Mayor Sumbul Siddiqui and City Manager Louis A. DePasquale will once again be answering your questions about COVID-19, the City’s response to the pandemic, and its impacts on the entire Cambridge community during a 30-minute show being produced by 22-Cityview.",cambridge,Massachusetts
2944,"Given that every question will not be able to be addressed during the 30-minute show, questions submitted will receive an email response if they were not broadcast during the show.",cambridge,Massachusetts
2945,"Episode 2 is now available online and will air on 22-Cityview on the following dates and times: Sunday, May 17, 6 p.m. Tuesday, May 19, 6 p.m. Thursday, May 21, 6 p.m. Friday, May 22, 6 p.m. Saturday, May 23, 6 p.m. Scraping from https://www.cambridgema.gov/covid19/News/2020/05/constructionadvisorygroup City of Cambridge Appoints Construction Advisory Group to Plan Safe Reopening Strategy May 04, 2020 The City of Cambridge announced today the appointment of 23 members to a new City Manager’s Construction Advisory Group.",cambridge,Massachusetts
2946,"Representing public health, building trade unions, inspectional and public works officials, contractors, development project managers, and universities, the Advisory Group will provide advice on drafting best practices that the City can incorporate into a safe construction reopening plan.",cambridge,Massachusetts
2947,"On March 18, the City of Cambridge instituted a Temporary Emergency Construction Moratorium on all construction activity on both public and private property.",cambridge,Massachusetts
2948,"This Moratorium was put in place to mitigate the impact of COVID-19 and safeguard the health of construction workers and all other workers associated with the construction industry, as well as members of the public.",cambridge,Massachusetts
2949,“The decision to pause construction in the city was made out of an abundance of caution.,cambridge,Massachusetts
2950,"Our planning approach for the eventual resumption of work is focusing on creating procedures and phasing that will protect both construction workers and the public,” said Mayor Sumbul Siddiqui and City Manager Louis A. DePasquale in a joint statement.",cambridge,Massachusetts
2951,“This new Construction Advisory Group will provide input on the factors and safety protocols that need to be considered for determining when and how construction will resume.” The plan will include recommendations and guidance on how to safely resume various categories of construction projects permitted in Cambridge.,cambridge,Massachusetts
2952,"An initial task of the Working Group is to conduct a comprehensive review of the current Cambridge Construction Guidelines for approved work during the Moratorium and review other guidelines that are being proposed, such as the city of Boston’s draft safety protocols and best practices recommendations.",cambridge,Massachusetts
2953,Previously approved emergency construction during the moratorium will continue.,cambridge,Massachusetts
2954,"Members of the Advisory Group include: Jason Alves- East Cambridge Business Association Joe Bonfiglio – Mass Laborer’s Sisia Daglian – Inspectional Services Brian Doherty – Boston Building Trades Jason Edic – Lee Kennedy Co. Anthony Galluccio – Galluccio & Watson Nancy Glowa – Law Department Terry Hayes – 38 Siena Construction Sean Hope – Hope Legal Law Offices Claude Jacob – Chief Public Health Officer Mark Johnson – Divco West Jay Kiely – Brookfield Properties Kent Kunkel – Turner Construction Michelle Lower – Alexandria Properties Tom Lucey – Harvard Duncan Macarthur – MacArthur Construction Company, Inc. Carl Nagy-Koechlin – Just- a- Start Michael Owu – MIT Owen O’Riordan – Public Works Richard Pedi – Carpenters Union Local 328 Don Sheehan – IBEW Local 103 Ranjit Singanayagam – Inspectional Services Kathy Watkins – Public Works The Construction Advisory Group will be supported by staff from the City Manager’s Office and will meet weekly.",cambridge,Massachusetts
2955,The City is committed to identifying new resources to help residents and businesses navigate this difficult time.,cambridge,Massachusetts
2956,"For more information and to sign up to receive updates on COVID-19, please visit the City’s dedicated information page: https://www.cambridgema.gov/covid19 Scraping from https://app.smartsheet.com/b/publish?EQBCT=1ee01731e6654ed68cd4c083de72b707 Scraping from https://www.cambridgema.gov/covid19/News/2020/04/bakerfacecoverings Baker-Polito Administration Orders Use of Mask or Face Covering in Public May 01, 2020 The Baker-Polito Administration today issued an order requiring the use of masks or face coverings in public places where they cannot socially distance from others.",cambridge,Massachusetts
2957,The Administration also announced expanded community health center COVID-19 testing capacity at centers throughout the Commonwealth.,cambridge,Massachusetts
2958,Mask and Face Covering Order: The Baker-Polito Administration has ordered all residents over the age of two to use a face covering or mask in public places where maintaining proper social distancing measures to prevent the spread of COVID-19 are not possible.,cambridge,Massachusetts
2959,This statewide order goes into effect on May 6th and supersedes previously issued guidance relative to mask use.,cambridge,Massachusetts
2960,"This order applies to all workers and customers of businesses and other organizations that are currently open to the public and permitted to operate as COVID-19 Essential Businesses, such as grocery stores, pharmacies and other retail stores.",cambridge,Massachusetts
2961,Residents are also required to wear a mask or face covering at all times when using any means of transportation service or public mass transit.,cambridge,Massachusetts
2962,"A face covering may include anything that covers your nose and mouth, including a mask, scarf or bandana.",cambridge,Massachusetts
2963,Health care masks should not be used and should be preserved for health care workers and first responders.,cambridge,Massachusetts
2964,"Cloth masks should not be worn by young children under the age of two, persons with difficulty breathing, or those who are unconscious, incapacitated or otherwise unable to remove the mask without assistance.",cambridge,Massachusetts
2965,Instructions on how to make a cloth mask are available from the CDC here.,cambridge,Massachusetts
2966,"Read the Order here Community Health Care Center COVID-19 Testing: In continued partnership with Quest Diagnostics and the Mass League of Community Health Centers, the Baker-Polito Administration today announced further expansion of COVID-19 testing at additional centers throughout the Commonwealth.",cambridge,Massachusetts
2967,"This testing expansion builds upon the previously announced increased testing, bringing the total to 18 Community Health Centers.",cambridge,Massachusetts
2968,"The new facilities that will begin or expand testing include: Lynn Community Health Center Holyoke Health Center North Shore Community Health Center South Boston Community Health Center Community Health Center of Franklin County Scraping from https://www.cambridgema.gov/covid19/News/2020/04/smallbusinessadvisorycommittee City of Cambridge Appoints Small Business Advisory Committee to Plan Safe Reopening Strategy April 30, 2020 The City of Cambridge announced today the appointment of 8 members to a new City Manager’s Small Business Advisory Committee.",cambridge,Massachusetts
2969,"Representing business associations from across the City, the Advisory Committee will provide expert advice and help draft best practices that the City can incorporate into its “Small Business Back to Business” plan.",cambridge,Massachusetts
2970,"This plan will also include recommendations and guidance on how to safely reopen businesses from the Cambridge Public Health Department, the City’s COVID-19 Expert Advisory Panel, and the Commonwealth’s Reopening Advisory Board.",cambridge,Massachusetts
2971,"“Cambridge’s economic recovery plan for small businesses is going to require input from a diverse array of business leaders,” said Mayor Sumbul Siddiqui and City Manager Louis A. DePasquale in a joint statement.",cambridge,Massachusetts
2972,"“We have a long history of partnership with our business associations, and we are looking forward to collaborating on the creation of safe reopening plans to help the City and our small business community prepare for when and how to reopen.",cambridge,Massachusetts
2973,"Through the work of the Committee, we will be able to adapt to a business environment that is constantly evolving due to COVID-19.” The Advisory Committee will also assist with disseminating information on how small businesses can access relief at the local, state and federal level as well as other information critical to the local business community.",cambridge,Massachusetts
2974,It will play an essential role in fostering an open dialogue between the business community and the policy-making departments in the City.,cambridge,Massachusetts
2975,"Members of the Committee include: Jason Alves – Executive Director, East Cambridge Business Association Robyn Culbertson – Cambridge Office of Tourism Denise Jillson – Executive Director, Harvard Square Business Association David Maher – President, Cambridge Chamber of Commerce Michael Monestime – Executive Director, Central Square BID Erinn Pearson – Simply Erinn’s Unisex Salon Theodora Skeadas – Executive Director, Cambridge Local First C.A.",cambridge,Massachusetts
2976,"Webb – Executive Director, Kendall Square Association The Small Business Advisory Committee will be supported by staff from the City Manager’s Office and the Economic Development Division of the Communality Development Department, and will be consulting with other key departments, including the Public Health Department, License Commission, and Inspectional Services, Public Works, and Traffic, Parking & Transportation departments.",cambridge,Massachusetts
2977,The inaugural virtual meeting of the Committee will occur the week of May 4.,cambridge,Massachusetts
2978,The City is committed to identifying new resources to help residents and businesses navigate this difficult time.,cambridge,Massachusetts
2979,"For more information and to sign up to receive updates on COVID-19, please visit the City’s dedicated information page: https://www.cambridgema.gov/covid19 Scraping from https://cambridgema.viewpointcloud.com/categories/1118/record-types/6768 Scraping from https://www.cambridgema.gov/arts/News/detail.aspx?path=/sitecore/content/home/arts/news/2020/04/streetperformerprogramtemporarilysuspended Street Performer Program Temporarily Suspended Scraping from https://www.cambridgema.gov/covid19/News/2020/04/facemaskdistribution City of Cambridge to Provide Thousands of Masks to Residents in Need April 29, 2020 UPDATE May 1, 2020 Due to high demand from the community over the last two days, the City of Cambridge’s supply of free face masks will now be limited on a temporary basis.",cambridge,Massachusetts
2980,"Distribution at the city’s drive thru-sites (Tobin Elementary School at 197 Vassal Lane in West Cambridge and Kennedy-Longfellow Elementary School at 158 Spring Street in East Cambridge) will continue to operate on Saturday, May 2 and Sunday, May 3 between 11 a.m. – 1 p.m. or until supplies are depleted.",cambridge,Massachusetts
2981,"Masks will continue to be available outside the Cambridge Police Department, which is located at 125 6th Street, but only between the hours of 11 a.m.- 1 p.m. or until daily supplies are depleted.",cambridge,Massachusetts
2982,Officers in marked Cambridge Police cruisers have a limited supply of masks to distribute along with resource information if they encounter residents without face coverings during their calls for service.,cambridge,Massachusetts
2983,"Due to the limited volume, masks are temporarily unavailable at the City’s meal distribution sites.",cambridge,Massachusetts
2984,Service will look to resume by the end of next week as supplies are replenished.,cambridge,Massachusetts
2985,"If residents or organizations are looking to buy or make their own masks and face coverings, please visit https://www.cambridgema.gov/covid19/facecoverings for more information.",cambridge,Massachusetts
2986,"---------------------------------------------------------------------------------------------------- April 29, 2020 The City of Cambridge today announced a new initiative in which thousands of face masks will be distributed by members of the Cambridge Police Department to residents throughout the community beginning Thursday, April 30.",cambridge,Massachusetts
2987,The new initiative is in part made possible by a large donation of masks from the MA Chinese Community and Fo Guang Buddhist Temple to the Office of Mayor Sumbul Siddiqui.,cambridge,Massachusetts
2988,"The City of Cambridge originally began disseminating available masks to its most vulnerable populations,including residents living at nursing homes, assisted living facilities, homeless shelters and the Cambridge Housing Authority.",cambridge,Massachusetts
2989,"This new program will allow the City to broaden its mask distribution program as a temporary emergency order requiring face coverings to be worn in all public places, businesses and common areas of residential buildings in Cambridge went into effect today.",cambridge,Massachusetts
2990,The order applies to everyone over the age of five years old.,cambridge,Massachusetts
2991,"A one-week grace period to provide time for residents to comply is in effect through Tuesday, May 5.",cambridge,Massachusetts
2992,The full text of this week’s emergency order can be found at https://www.cambridgema.gov/covid19/facecoverings.,cambridge,Massachusetts
2993,“The City’s order requiring face coverings in public settings is intended to protect our residents – not punish them.,cambridge,Massachusetts
2994,"There is clear evidence that many people who are infected will never show symptoms and may unwillingly be spreading the virus if they are not taking preventative measures like covering their face,” said Mayor Siddiqui and City Manager DePasquale in a joint statement.",cambridge,Massachusetts
2995,“We have built in a one-week grace period.,cambridge,Massachusetts
2996,"Following that timeframe, our Police Department will exclusively focus on education for a few weeks when encountering someone without a face covering.",cambridge,Massachusetts
2997,Their primary focus after that point will be on education.We need everyone in Cambridge to take this order seriously and do their best to comply.,cambridge,Massachusetts
2998,"Face coverings are not simply about protecting the person wearing it – they are about protecting others in the community and we all must do our part.""",cambridge,Massachusetts
2999,"If a member of the public sees someone without a face covering, it could be due to an underlying health issue or exempted category.",cambridge,Massachusetts
3000,"Please leave monitoring, education and any necessary enforcement to public safety officials.",cambridge,Massachusetts
3001,"“As a City and Police Department, our goal during the order is to make masks and prevention information available to as many residents in need as possible,” said Police Commissioner Branville Bard, Jr. “The priority for our police officers is to not issue fines, but rather to make residents aware of the importance of wearing a face mask and provide them one if needed.” Masks will be made available to residents on a first-come, first-served basis while supplies last and quantities will be limited to the number of residents in a household.",cambridge,Massachusetts
3002,"Masks will be made available at the following locations and through various city resources: Meal Distribution Sites Every weekday, Cambridge Public Schools, volunteers and members of Food for Free are packing and distributing bagged breakfasts and lunches to residents at locations throughout the city.",cambridge,Massachusetts
3003,Cambridge families who are facing food challenges have been welcomed to pick up one bag per child/youth.,cambridge,Massachusetts
3004,"Residents can now also pick up masks from Officers at those locations between 11 a.m.-1 p.m., if they have a need.",cambridge,Massachusetts
3005,"Haggerty School: Cushing Street main entrance Peabody School: Rindge Avenue main entrance King Open School: Cambridge Street main entrance Morse School: Granite Street main entrance Dr. Martin Luther King School, Jr.: Magee Street Entrance Fletcher Maynard Academy: Harvard St 35 Cambridge Park Drive: Look for the yellow school bus 362-364 Rindge Avenue: Look for the yellow school bus Distribution Drive-Thrus & Dispenser Site There will be two drive-thru mask distribution sites and a dispenser site at the Cambridge Police Department.",cambridge,Massachusetts
3006,Drive-thru sites will be at the Tobin Elementary School at 197 Vassal Lane in West Cambridge and Kennedy-Longfellow Elementary School at 158 Spring Street in East Cambridge.,cambridge,Massachusetts
3007,The hours will be 3-5:30 p.m. Monday-Friday and 11 a.m.-1 p.m. Saturday-Sunday.,cambridge,Massachusetts
3008,"Masks will also be available in a dispenser outside the Cambridge Police Department, which is located at 125 6th Street.",cambridge,Massachusetts
3009,Officers at the front desk inside the Cambridge Police Department will also have a supply available.,cambridge,Massachusetts
3010,Police Officers to Distribute on Patrol Officers in every marked Cambridge Police cruiser will have a supply of masks to distribute if they encounter residents without them during calls for service.,cambridge,Massachusetts
3011,"As a reminder, face coverings are not a substitute for physical distancing and regular hand washing, which remain among the most effective ways to slow the spread of the coronavirus.",cambridge,Massachusetts
3012,The single most effective way to mitigate the spread of the coronavirus is to stay home.,cambridge,Massachusetts
3013,"More information, videos, and frequently asked questions about face coverings can be found at https://www.cambridgema.gov/covid19/facecoverings.",cambridge,Massachusetts
3014,The City is committed to identifying new resources to help residents and businesses navigate this difficult time.,cambridge,Massachusetts
3015,"For more information and to sign up to receive updates on COVID-19, please visit the City’s dedicated information page: https://www.cambridgema.gov/covid19 Scraping from https://cityofcambridge.shinyapps.io/COVID19/ Scraping from https://www.cambridgema.gov/covid19/News/2020/04/bluebikeshospitalworkers Bluebikes Memberships for Hospital Staff April 29, 2020 The City of Cambridge and its municipal partners of Boston, Brookline, Everett, and Somerville are offering all hospital staff a free 30-day pass for our public bike share, Bluebikes.",cambridge,Massachusetts
3016,The pass provides unlimited 45-minute trips for 30 days from the date you sign up.,cambridge,Massachusetts
3017,Learn more about the Bluebikes Hospital Workers Program here.,cambridge,Massachusetts
