sentence_num,diff_line,county,state
1856,"“I’m very excited to see the financial analysts acclaim what I’ve known all along, that Union County has an exceptionally-strong team managing its water and sewer enterprises,” said County Manager Cindy Coto.",union,North Carolina
1857,"“We have a long-standing track record of financial discernment and providing terrific services for our county, and that is a course of action paying off nicely for our residents.” Union County’s “steadily growing customer base, with good income levels,” “competitive utility rates” and “very strong liquidity position with almost three years of cash on hand” were all referenced by Standard & Poor’s in consideration of its AA rating.",union,North Carolina
1858,"Moody’s cited Union County’s “history of solid debt service coverage, robust liquidity position and prudent management with strong fiscal practices” for upgrading the Enterprise System’s bond rating to Aa1.",union,North Carolina
1859,"Fitch declared Union County Enterprise System’s “financial performance sound, liquidity substantial” along with its “rapidly growing, primarily residential…population, projected to grow another 25% over the next 10 years” for affirming the AA bond rating.",union,North Carolina
1860,Rating upgrades allow the County to maintain its continuing commitment to invest in the best water and wastewater infrastructure that deliver environmentally-sensitive services at an extremely competitive price.,union,North Carolina
1861,"“An increase in our bond rating is a huge win for Union County because it allows us to get needed financing at a reduced interest rate,” said Jeff Yates, Union County’s Chief Financial Officer.",union,North Carolina
1862,"“A positive bond rating is reflective of our creditworthiness and can represent a significant cost savings to our county that we can then invest in other critical needs.” Scraping from https://www.unioncountync.gov/news/mark-griffin-honored-electrical-inspectors Mark Griffin Honored by Electrical Inspectors Posted on November 12, 2015 November 12, 2015, Monroe, NC – Mark Griffin, director of Union County Building Code Enforcement, on Tuesday received the Richard B. Boyd, Jr. Award from the North Carolina Ellis Cannady Chapter, International Association of Electrical Inspectors.",union,North Carolina
1863,The award is presented annually to the electrical inspector who is or has been an inspector of the International Association of Electrical Inspectors for a minimum of 10 years and has performed all tasks assigned in an outstanding and distinguished manner.,union,North Carolina
1864,"Further, the recipient must have contributed materially to the success and growth of the North Carolina Ellis Cannady Chapter, IAEI, and displayed qualities of leadership, dedication, strength, energy, vitality and knowledge.",union,North Carolina
1865,"“We are very proud of Mark’s accomplishments and feel fortunate to have him working on our team here in Union County,” said Executive Director of Growth Management Brian Matthews.",union,North Carolina
1866,"“He is a great asset to our builders, citizens and to the staff that he oversees in Building Code Enforcement.” Scraping from https://www.unioncountync.gov/news/union-county-debt-ratings-raised Union County Debt Ratings Raised Posted on November 10, 2015 November 10, 2015, Monroe, NC – Citing strong fiscal management marked by healthy reserve levels and a conservative approach to budget development, Fitch Ratings (Fitch), has raised its long-term and underlying ratings on Union County’s general obligation (GO) debt to AAA from AA+.",union,North Carolina
1867,The AAA rating is the best rating available to municipal debt issuers.,union,North Carolina
1868,Fitch raised its long-term and underlying ratings on the county's limited-obligation bonds and certificates of participation (COPs) to AA+ from AA.,union,North Carolina
1869,The outlook on all the ratings is stable.,union,North Carolina
1870,Key rating factors Fitch identified to establish Union County’s ratings increase include: Strong Financial Profile – The rating upgrade reflects the county's strong financial profile including revenue and spending flexibility as well as robust reserves.,union,North Carolina
1871,A recent court ruling eliminated the risk of a potential financial burden on the county related to school capital projects.,union,North Carolina
1872,The school board's appeal was struck down.,union,North Carolina
1873,Moderate Overall Debt Profile - Overall debt levels and total carrying costs remain moderate.,union,North Carolina
1874,Pension and other post-employment benefit (OPEB) costs are modest and do not pressure financial operations.,union,North Carolina
1875,Favorable Economic Indicators – The county's economy benefits from the broad employment base of the city of Charlotte in adjacent Mecklenburg County.,union,North Carolina
1876,Wealth levels continue to exceed national averages.,union,North Carolina
1877,Unemployment is low relative to state average.,union,North Carolina
1878,A complete copy of Fitch’s release can be viewed here .,union,North Carolina
1879,"“The upgrade validates the direction and steps the Board has taken to ensure the fiscal sustainability of the organization,” said County Manager Cindy Coto.",union,North Carolina
1880,"An upgraded rating will reduce the interest cost to the County on future debt issuances, translating into reduced costs for the tax payers of Union County.",union,North Carolina
1881,"Union County has a General Obligation Refunding Bond sale scheduled for December 10, 2015.",union,North Carolina
1882,"“The market is recognizing the work that has been done in Union County to improve the County’s debt portfolio and managing the cost of government,” said Jeff Yates, Union County’s Chief Financial Officer.",union,North Carolina
1883,This is the second time in six months the County’s General Government Debt rating has been upgraded.,union,North Carolina
1884,"On June 3, 2015, Standard and Poor’s upgraded the County from AA to AA+.",union,North Carolina
1885,"Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=197&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/bond-ratings-upgraded-aa-and-aa1-union-county-water-sewer-ut Bond Ratings Upgraded to AA and Aa1 for Union County Water & Sewer Utility System Posted on November 16, 2015 November 16, 2015, Monroe, NC - - Three of the nation’s leading credit rating agencies recently recognized Union County Enterprise System’s growing, sizeable service area and well-managed financial position.",union,North Carolina
1886,"The County’s Water and Sewer Enterprise $22.3 million Enterprise Systems Revenue Bonds, Series 2015 ratings were upgraded from AA- to AA by Standard & Poor’s Rating Services (Standard & Poor’s) and Moody’s Investor Services (Moody’s) upgraded the rating to Aa1 from Aa2.",union,North Carolina
1887,Fitch Ratings (Fitch) affirmed the County’s AA rating.,union,North Carolina
1888,"“I’m very excited to see the financial analysts acclaim what I’ve known all along, that Union County has an exceptionally-strong team managing its water and sewer enterprises,” said County Manager Cindy Coto.",union,North Carolina
1889,"“We have a long-standing track record of financial discernment and providing terrific services for our county, and that is a course of action paying off nicely for our residents.” Union County’s “steadily growing customer base, with good income levels,” “competitive utility rates” and “very strong liquidity position with almost three years of cash on hand” were all referenced by Standard & Poor’s in consideration of its AA rating.",union,North Carolina
1890,"Moody’s cited Union County’s “history of solid debt service coverage, robust liquidity position and prudent management with strong fiscal practices” for upgrading the Enterprise System’s bond rating to Aa1.",union,North Carolina
1891,"Fitch declared Union County Enterprise System’s “financial performance sound, liquidity substantial” along with its “rapidly growing, primarily residential…population, projected to grow another 25% over the next 10 years” for affirming the AA bond rating.",union,North Carolina
1892,Rating upgrades allow the County to maintain its continuing commitment to invest in the best water and wastewater infrastructure that deliver environmentally-sensitive services at an extremely competitive price.,union,North Carolina
1893,"“An increase in our bond rating is a huge win for Union County because it allows us to get needed financing at a reduced interest rate,” said Jeff Yates, Union County’s Chief Financial Officer.",union,North Carolina
1894,"“A positive bond rating is reflective of our creditworthiness and can represent a significant cost savings to our county that we can then invest in other critical needs.” Scraping from https://www.unioncountync.gov/news/mark-griffin-honored-electrical-inspectors Mark Griffin Honored by Electrical Inspectors Posted on November 12, 2015 November 12, 2015, Monroe, NC – Mark Griffin, director of Union County Building Code Enforcement, on Tuesday received the Richard B. Boyd, Jr. Award from the North Carolina Ellis Cannady Chapter, International Association of Electrical Inspectors.",union,North Carolina
1895,The award is presented annually to the electrical inspector who is or has been an inspector of the International Association of Electrical Inspectors for a minimum of 10 years and has performed all tasks assigned in an outstanding and distinguished manner.,union,North Carolina
1896,"Further, the recipient must have contributed materially to the success and growth of the North Carolina Ellis Cannady Chapter, IAEI, and displayed qualities of leadership, dedication, strength, energy, vitality and knowledge.",union,North Carolina
1897,"“We are very proud of Mark’s accomplishments and feel fortunate to have him working on our team here in Union County,” said Executive Director of Growth Management Brian Matthews.",union,North Carolina
1898,"“He is a great asset to our builders, citizens and to the staff that he oversees in Building Code Enforcement.” Scraping from https://www.unioncountync.gov/news/union-county-debt-ratings-raised Union County Debt Ratings Raised Posted on November 10, 2015 November 10, 2015, Monroe, NC – Citing strong fiscal management marked by healthy reserve levels and a conservative approach to budget development, Fitch Ratings (Fitch), has raised its long-term and underlying ratings on Union County’s general obligation (GO) debt to AAA from AA+.",union,North Carolina
1899,The AAA rating is the best rating available to municipal debt issuers.,union,North Carolina
1900,Fitch raised its long-term and underlying ratings on the county's limited-obligation bonds and certificates of participation (COPs) to AA+ from AA.,union,North Carolina
1901,The outlook on all the ratings is stable.,union,North Carolina
1902,Key rating factors Fitch identified to establish Union County’s ratings increase include: Strong Financial Profile – The rating upgrade reflects the county's strong financial profile including revenue and spending flexibility as well as robust reserves.,union,North Carolina
1903,A recent court ruling eliminated the risk of a potential financial burden on the county related to school capital projects.,union,North Carolina
1904,The school board's appeal was struck down.,union,North Carolina
1905,Moderate Overall Debt Profile - Overall debt levels and total carrying costs remain moderate.,union,North Carolina
1906,Pension and other post-employment benefit (OPEB) costs are modest and do not pressure financial operations.,union,North Carolina
1907,Favorable Economic Indicators – The county's economy benefits from the broad employment base of the city of Charlotte in adjacent Mecklenburg County.,union,North Carolina
1908,Wealth levels continue to exceed national averages.,union,North Carolina
1909,Unemployment is low relative to state average.,union,North Carolina
1910,A complete copy of Fitch’s release can be viewed here .,union,North Carolina
1911,"“The upgrade validates the direction and steps the Board has taken to ensure the fiscal sustainability of the organization,” said County Manager Cindy Coto.",union,North Carolina
1912,"An upgraded rating will reduce the interest cost to the County on future debt issuances, translating into reduced costs for the tax payers of Union County.",union,North Carolina
1913,"Union County has a General Obligation Refunding Bond sale scheduled for December 10, 2015.",union,North Carolina
1914,"“The market is recognizing the work that has been done in Union County to improve the County’s debt portfolio and managing the cost of government,” said Jeff Yates, Union County’s Chief Financial Officer.",union,North Carolina
1915,This is the second time in six months the County’s General Government Debt rating has been upgraded.,union,North Carolina
1916,"On June 3, 2015, Standard and Poor’s upgraded the County from AA to AA+.",union,North Carolina
1917,"Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=198&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/bond-ratings-upgraded-aa-and-aa1-union-county-water-sewer-ut Bond Ratings Upgraded to AA and Aa1 for Union County Water & Sewer Utility System Posted on November 16, 2015 November 16, 2015, Monroe, NC - - Three of the nation’s leading credit rating agencies recently recognized Union County Enterprise System’s growing, sizeable service area and well-managed financial position.",union,North Carolina
1918,"The County’s Water and Sewer Enterprise $22.3 million Enterprise Systems Revenue Bonds, Series 2015 ratings were upgraded from AA- to AA by Standard & Poor’s Rating Services (Standard & Poor’s) and Moody’s Investor Services (Moody’s) upgraded the rating to Aa1 from Aa2.",union,North Carolina
1919,Fitch Ratings (Fitch) affirmed the County’s AA rating.,union,North Carolina
1920,"“I’m very excited to see the financial analysts acclaim what I’ve known all along, that Union County has an exceptionally-strong team managing its water and sewer enterprises,” said County Manager Cindy Coto.",union,North Carolina
1921,"“We have a long-standing track record of financial discernment and providing terrific services for our county, and that is a course of action paying off nicely for our residents.” Union County’s “steadily growing customer base, with good income levels,” “competitive utility rates” and “very strong liquidity position with almost three years of cash on hand” were all referenced by Standard & Poor’s in consideration of its AA rating.",union,North Carolina
1922,"Moody’s cited Union County’s “history of solid debt service coverage, robust liquidity position and prudent management with strong fiscal practices” for upgrading the Enterprise System’s bond rating to Aa1.",union,North Carolina
1923,"Fitch declared Union County Enterprise System’s “financial performance sound, liquidity substantial” along with its “rapidly growing, primarily residential…population, projected to grow another 25% over the next 10 years” for affirming the AA bond rating.",union,North Carolina
1924,Rating upgrades allow the County to maintain its continuing commitment to invest in the best water and wastewater infrastructure that deliver environmentally-sensitive services at an extremely competitive price.,union,North Carolina
1925,"“An increase in our bond rating is a huge win for Union County because it allows us to get needed financing at a reduced interest rate,” said Jeff Yates, Union County’s Chief Financial Officer.",union,North Carolina
1926,"“A positive bond rating is reflective of our creditworthiness and can represent a significant cost savings to our county that we can then invest in other critical needs.” Scraping from https://www.unioncountync.gov/news/mark-griffin-honored-electrical-inspectors Mark Griffin Honored by Electrical Inspectors Posted on November 12, 2015 November 12, 2015, Monroe, NC – Mark Griffin, director of Union County Building Code Enforcement, on Tuesday received the Richard B. Boyd, Jr. Award from the North Carolina Ellis Cannady Chapter, International Association of Electrical Inspectors.",union,North Carolina
1927,The award is presented annually to the electrical inspector who is or has been an inspector of the International Association of Electrical Inspectors for a minimum of 10 years and has performed all tasks assigned in an outstanding and distinguished manner.,union,North Carolina
1928,"Further, the recipient must have contributed materially to the success and growth of the North Carolina Ellis Cannady Chapter, IAEI, and displayed qualities of leadership, dedication, strength, energy, vitality and knowledge.",union,North Carolina
1929,"“We are very proud of Mark’s accomplishments and feel fortunate to have him working on our team here in Union County,” said Executive Director of Growth Management Brian Matthews.",union,North Carolina
1930,"“He is a great asset to our builders, citizens and to the staff that he oversees in Building Code Enforcement.” Scraping from https://www.unioncountync.gov/news/union-county-debt-ratings-raised Union County Debt Ratings Raised Posted on November 10, 2015 November 10, 2015, Monroe, NC – Citing strong fiscal management marked by healthy reserve levels and a conservative approach to budget development, Fitch Ratings (Fitch), has raised its long-term and underlying ratings on Union County’s general obligation (GO) debt to AAA from AA+.",union,North Carolina
1931,The AAA rating is the best rating available to municipal debt issuers.,union,North Carolina
1932,Fitch raised its long-term and underlying ratings on the county's limited-obligation bonds and certificates of participation (COPs) to AA+ from AA.,union,North Carolina
1933,The outlook on all the ratings is stable.,union,North Carolina
1934,Key rating factors Fitch identified to establish Union County’s ratings increase include: Strong Financial Profile – The rating upgrade reflects the county's strong financial profile including revenue and spending flexibility as well as robust reserves.,union,North Carolina
1935,A recent court ruling eliminated the risk of a potential financial burden on the county related to school capital projects.,union,North Carolina
1936,The school board's appeal was struck down.,union,North Carolina
1937,Moderate Overall Debt Profile - Overall debt levels and total carrying costs remain moderate.,union,North Carolina
1938,Pension and other post-employment benefit (OPEB) costs are modest and do not pressure financial operations.,union,North Carolina
1939,Favorable Economic Indicators – The county's economy benefits from the broad employment base of the city of Charlotte in adjacent Mecklenburg County.,union,North Carolina
1940,Wealth levels continue to exceed national averages.,union,North Carolina
1941,Unemployment is low relative to state average.,union,North Carolina
1942,A complete copy of Fitch’s release can be viewed here .,union,North Carolina
1943,"“The upgrade validates the direction and steps the Board has taken to ensure the fiscal sustainability of the organization,” said County Manager Cindy Coto.",union,North Carolina
1944,"An upgraded rating will reduce the interest cost to the County on future debt issuances, translating into reduced costs for the tax payers of Union County.",union,North Carolina
1945,"Union County has a General Obligation Refunding Bond sale scheduled for December 10, 2015.",union,North Carolina
1946,"“The market is recognizing the work that has been done in Union County to improve the County’s debt portfolio and managing the cost of government,” said Jeff Yates, Union County’s Chief Financial Officer.",union,North Carolina
1947,This is the second time in six months the County’s General Government Debt rating has been upgraded.,union,North Carolina
1948,"On June 3, 2015, Standard and Poor’s upgraded the County from AA to AA+.",union,North Carolina
1949,"Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=199&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/bond-ratings-upgraded-aa-and-aa1-union-county-water-sewer-ut Bond Ratings Upgraded to AA and Aa1 for Union County Water & Sewer Utility System Posted on November 16, 2015 November 16, 2015, Monroe, NC - - Three of the nation’s leading credit rating agencies recently recognized Union County Enterprise System’s growing, sizeable service area and well-managed financial position.",union,North Carolina
1950,"The County’s Water and Sewer Enterprise $22.3 million Enterprise Systems Revenue Bonds, Series 2015 ratings were upgraded from AA- to AA by Standard & Poor’s Rating Services (Standard & Poor’s) and Moody’s Investor Services (Moody’s) upgraded the rating to Aa1 from Aa2.",union,North Carolina
1951,Fitch Ratings (Fitch) affirmed the County’s AA rating.,union,North Carolina
1952,"“I’m very excited to see the financial analysts acclaim what I’ve known all along, that Union County has an exceptionally-strong team managing its water and sewer enterprises,” said County Manager Cindy Coto.",union,North Carolina
1953,"“We have a long-standing track record of financial discernment and providing terrific services for our county, and that is a course of action paying off nicely for our residents.” Union County’s “steadily growing customer base, with good income levels,” “competitive utility rates” and “very strong liquidity position with almost three years of cash on hand” were all referenced by Standard & Poor’s in consideration of its AA rating.",union,North Carolina
1954,"Moody’s cited Union County’s “history of solid debt service coverage, robust liquidity position and prudent management with strong fiscal practices” for upgrading the Enterprise System’s bond rating to Aa1.",union,North Carolina
1955,"Fitch declared Union County Enterprise System’s “financial performance sound, liquidity substantial” along with its “rapidly growing, primarily residential…population, projected to grow another 25% over the next 10 years” for affirming the AA bond rating.",union,North Carolina
1956,Rating upgrades allow the County to maintain its continuing commitment to invest in the best water and wastewater infrastructure that deliver environmentally-sensitive services at an extremely competitive price.,union,North Carolina
1957,"“An increase in our bond rating is a huge win for Union County because it allows us to get needed financing at a reduced interest rate,” said Jeff Yates, Union County’s Chief Financial Officer.",union,North Carolina
1958,"“A positive bond rating is reflective of our creditworthiness and can represent a significant cost savings to our county that we can then invest in other critical needs.” Scraping from https://www.unioncountync.gov/news/mark-griffin-honored-electrical-inspectors Mark Griffin Honored by Electrical Inspectors Posted on November 12, 2015 November 12, 2015, Monroe, NC – Mark Griffin, director of Union County Building Code Enforcement, on Tuesday received the Richard B. Boyd, Jr. Award from the North Carolina Ellis Cannady Chapter, International Association of Electrical Inspectors.",union,North Carolina
1959,The award is presented annually to the electrical inspector who is or has been an inspector of the International Association of Electrical Inspectors for a minimum of 10 years and has performed all tasks assigned in an outstanding and distinguished manner.,union,North Carolina
1960,"Further, the recipient must have contributed materially to the success and growth of the North Carolina Ellis Cannady Chapter, IAEI, and displayed qualities of leadership, dedication, strength, energy, vitality and knowledge.",union,North Carolina
1961,"“We are very proud of Mark’s accomplishments and feel fortunate to have him working on our team here in Union County,” said Executive Director of Growth Management Brian Matthews.",union,North Carolina
1962,"“He is a great asset to our builders, citizens and to the staff that he oversees in Building Code Enforcement.” Scraping from https://www.unioncountync.gov/news/union-county-debt-ratings-raised Union County Debt Ratings Raised Posted on November 10, 2015 November 10, 2015, Monroe, NC – Citing strong fiscal management marked by healthy reserve levels and a conservative approach to budget development, Fitch Ratings (Fitch), has raised its long-term and underlying ratings on Union County’s general obligation (GO) debt to AAA from AA+.",union,North Carolina
1963,The AAA rating is the best rating available to municipal debt issuers.,union,North Carolina
1964,Fitch raised its long-term and underlying ratings on the county's limited-obligation bonds and certificates of participation (COPs) to AA+ from AA.,union,North Carolina
1965,The outlook on all the ratings is stable.,union,North Carolina
1966,Key rating factors Fitch identified to establish Union County’s ratings increase include: Strong Financial Profile – The rating upgrade reflects the county's strong financial profile including revenue and spending flexibility as well as robust reserves.,union,North Carolina
1967,A recent court ruling eliminated the risk of a potential financial burden on the county related to school capital projects.,union,North Carolina
1968,The school board's appeal was struck down.,union,North Carolina
1969,Moderate Overall Debt Profile - Overall debt levels and total carrying costs remain moderate.,union,North Carolina
1970,Pension and other post-employment benefit (OPEB) costs are modest and do not pressure financial operations.,union,North Carolina
1971,Favorable Economic Indicators – The county's economy benefits from the broad employment base of the city of Charlotte in adjacent Mecklenburg County.,union,North Carolina
1972,Wealth levels continue to exceed national averages.,union,North Carolina
1973,Unemployment is low relative to state average.,union,North Carolina
1974,A complete copy of Fitch’s release can be viewed here .,union,North Carolina
1975,"“The upgrade validates the direction and steps the Board has taken to ensure the fiscal sustainability of the organization,” said County Manager Cindy Coto.",union,North Carolina
1976,"An upgraded rating will reduce the interest cost to the County on future debt issuances, translating into reduced costs for the tax payers of Union County.",union,North Carolina
1977,"Union County has a General Obligation Refunding Bond sale scheduled for December 10, 2015.",union,North Carolina
1978,"“The market is recognizing the work that has been done in Union County to improve the County’s debt portfolio and managing the cost of government,” said Jeff Yates, Union County’s Chief Financial Officer.",union,North Carolina
1979,This is the second time in six months the County’s General Government Debt rating has been upgraded.,union,North Carolina
1980,"On June 3, 2015, Standard and Poor’s upgraded the County from AA to AA+.",union,North Carolina
1981,"Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=200&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/bond-ratings-upgraded-aa-and-aa1-union-county-water-sewer-ut Bond Ratings Upgraded to AA and Aa1 for Union County Water & Sewer Utility System Posted on November 16, 2015 November 16, 2015, Monroe, NC - - Three of the nation’s leading credit rating agencies recently recognized Union County Enterprise System’s growing, sizeable service area and well-managed financial position.",union,North Carolina
1982,"The County’s Water and Sewer Enterprise $22.3 million Enterprise Systems Revenue Bonds, Series 2015 ratings were upgraded from AA- to AA by Standard & Poor’s Rating Services (Standard & Poor’s) and Moody’s Investor Services (Moody’s) upgraded the rating to Aa1 from Aa2.",union,North Carolina
1983,Fitch Ratings (Fitch) affirmed the County’s AA rating.,union,North Carolina
1984,"“I’m very excited to see the financial analysts acclaim what I’ve known all along, that Union County has an exceptionally-strong team managing its water and sewer enterprises,” said County Manager Cindy Coto.",union,North Carolina
1985,"“We have a long-standing track record of financial discernment and providing terrific services for our county, and that is a course of action paying off nicely for our residents.” Union County’s “steadily growing customer base, with good income levels,” “competitive utility rates” and “very strong liquidity position with almost three years of cash on hand” were all referenced by Standard & Poor’s in consideration of its AA rating.",union,North Carolina
1986,"Moody’s cited Union County’s “history of solid debt service coverage, robust liquidity position and prudent management with strong fiscal practices” for upgrading the Enterprise System’s bond rating to Aa1.",union,North Carolina
1987,"Fitch declared Union County Enterprise System’s “financial performance sound, liquidity substantial” along with its “rapidly growing, primarily residential…population, projected to grow another 25% over the next 10 years” for affirming the AA bond rating.",union,North Carolina
1988,Rating upgrades allow the County to maintain its continuing commitment to invest in the best water and wastewater infrastructure that deliver environmentally-sensitive services at an extremely competitive price.,union,North Carolina
1989,"“An increase in our bond rating is a huge win for Union County because it allows us to get needed financing at a reduced interest rate,” said Jeff Yates, Union County’s Chief Financial Officer.",union,North Carolina
1990,"“A positive bond rating is reflective of our creditworthiness and can represent a significant cost savings to our county that we can then invest in other critical needs.” Scraping from https://www.unioncountync.gov/news/mark-griffin-honored-electrical-inspectors Mark Griffin Honored by Electrical Inspectors Posted on November 12, 2015 November 12, 2015, Monroe, NC – Mark Griffin, director of Union County Building Code Enforcement, on Tuesday received the Richard B. Boyd, Jr. Award from the North Carolina Ellis Cannady Chapter, International Association of Electrical Inspectors.",union,North Carolina
1991,The award is presented annually to the electrical inspector who is or has been an inspector of the International Association of Electrical Inspectors for a minimum of 10 years and has performed all tasks assigned in an outstanding and distinguished manner.,union,North Carolina
1992,"Further, the recipient must have contributed materially to the success and growth of the North Carolina Ellis Cannady Chapter, IAEI, and displayed qualities of leadership, dedication, strength, energy, vitality and knowledge.",union,North Carolina
1993,"“We are very proud of Mark’s accomplishments and feel fortunate to have him working on our team here in Union County,” said Executive Director of Growth Management Brian Matthews.",union,North Carolina
1994,"“He is a great asset to our builders, citizens and to the staff that he oversees in Building Code Enforcement.” Scraping from https://www.unioncountync.gov/news/union-county-debt-ratings-raised Union County Debt Ratings Raised Posted on November 10, 2015 November 10, 2015, Monroe, NC – Citing strong fiscal management marked by healthy reserve levels and a conservative approach to budget development, Fitch Ratings (Fitch), has raised its long-term and underlying ratings on Union County’s general obligation (GO) debt to AAA from AA+.",union,North Carolina
1995,The AAA rating is the best rating available to municipal debt issuers.,union,North Carolina
1996,Fitch raised its long-term and underlying ratings on the county's limited-obligation bonds and certificates of participation (COPs) to AA+ from AA.,union,North Carolina
1997,The outlook on all the ratings is stable.,union,North Carolina
1998,Key rating factors Fitch identified to establish Union County’s ratings increase include: Strong Financial Profile – The rating upgrade reflects the county's strong financial profile including revenue and spending flexibility as well as robust reserves.,union,North Carolina
1999,A recent court ruling eliminated the risk of a potential financial burden on the county related to school capital projects.,union,North Carolina
2000,The school board's appeal was struck down.,union,North Carolina
2001,Moderate Overall Debt Profile - Overall debt levels and total carrying costs remain moderate.,union,North Carolina
2002,Pension and other post-employment benefit (OPEB) costs are modest and do not pressure financial operations.,union,North Carolina
2003,Favorable Economic Indicators – The county's economy benefits from the broad employment base of the city of Charlotte in adjacent Mecklenburg County.,union,North Carolina
2004,Wealth levels continue to exceed national averages.,union,North Carolina
2005,Unemployment is low relative to state average.,union,North Carolina
2006,A complete copy of Fitch’s release can be viewed here .,union,North Carolina
2007,"“The upgrade validates the direction and steps the Board has taken to ensure the fiscal sustainability of the organization,” said County Manager Cindy Coto.",union,North Carolina
2008,"An upgraded rating will reduce the interest cost to the County on future debt issuances, translating into reduced costs for the tax payers of Union County.",union,North Carolina
2009,"Union County has a General Obligation Refunding Bond sale scheduled for December 10, 2015.",union,North Carolina
2010,"“The market is recognizing the work that has been done in Union County to improve the County’s debt portfolio and managing the cost of government,” said Jeff Yates, Union County’s Chief Financial Officer.",union,North Carolina
2011,This is the second time in six months the County’s General Government Debt rating has been upgraded.,union,North Carolina
2012,"On June 3, 2015, Standard and Poor’s upgraded the County from AA to AA+.",union,North Carolina
2013,"Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=201&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/bond-ratings-upgraded-aa-and-aa1-union-county-water-sewer-ut Bond Ratings Upgraded to AA and Aa1 for Union County Water & Sewer Utility System Posted on November 16, 2015 November 16, 2015, Monroe, NC - - Three of the nation’s leading credit rating agencies recently recognized Union County Enterprise System’s growing, sizeable service area and well-managed financial position.",union,North Carolina
2014,"The County’s Water and Sewer Enterprise $22.3 million Enterprise Systems Revenue Bonds, Series 2015 ratings were upgraded from AA- to AA by Standard & Poor’s Rating Services (Standard & Poor’s) and Moody’s Investor Services (Moody’s) upgraded the rating to Aa1 from Aa2.",union,North Carolina
2015,Fitch Ratings (Fitch) affirmed the County’s AA rating.,union,North Carolina
2016,"“I’m very excited to see the financial analysts acclaim what I’ve known all along, that Union County has an exceptionally-strong team managing its water and sewer enterprises,” said County Manager Cindy Coto.",union,North Carolina
2017,"“We have a long-standing track record of financial discernment and providing terrific services for our county, and that is a course of action paying off nicely for our residents.” Union County’s “steadily growing customer base, with good income levels,” “competitive utility rates” and “very strong liquidity position with almost three years of cash on hand” were all referenced by Standard & Poor’s in consideration of its AA rating.",union,North Carolina
2018,"Moody’s cited Union County’s “history of solid debt service coverage, robust liquidity position and prudent management with strong fiscal practices” for upgrading the Enterprise System’s bond rating to Aa1.",union,North Carolina
2019,"Fitch declared Union County Enterprise System’s “financial performance sound, liquidity substantial” along with its “rapidly growing, primarily residential…population, projected to grow another 25% over the next 10 years” for affirming the AA bond rating.",union,North Carolina
2020,Rating upgrades allow the County to maintain its continuing commitment to invest in the best water and wastewater infrastructure that deliver environmentally-sensitive services at an extremely competitive price.,union,North Carolina
2021,"“An increase in our bond rating is a huge win for Union County because it allows us to get needed financing at a reduced interest rate,” said Jeff Yates, Union County’s Chief Financial Officer.",union,North Carolina
2022,"“A positive bond rating is reflective of our creditworthiness and can represent a significant cost savings to our county that we can then invest in other critical needs.” Scraping from https://www.unioncountync.gov/news/mark-griffin-honored-electrical-inspectors Mark Griffin Honored by Electrical Inspectors Posted on November 12, 2015 November 12, 2015, Monroe, NC – Mark Griffin, director of Union County Building Code Enforcement, on Tuesday received the Richard B. Boyd, Jr. Award from the North Carolina Ellis Cannady Chapter, International Association of Electrical Inspectors.",union,North Carolina
2023,The award is presented annually to the electrical inspector who is or has been an inspector of the International Association of Electrical Inspectors for a minimum of 10 years and has performed all tasks assigned in an outstanding and distinguished manner.,union,North Carolina
2024,"Further, the recipient must have contributed materially to the success and growth of the North Carolina Ellis Cannady Chapter, IAEI, and displayed qualities of leadership, dedication, strength, energy, vitality and knowledge.",union,North Carolina
2025,"“We are very proud of Mark’s accomplishments and feel fortunate to have him working on our team here in Union County,” said Executive Director of Growth Management Brian Matthews.",union,North Carolina
2026,"“He is a great asset to our builders, citizens and to the staff that he oversees in Building Code Enforcement.” Scraping from https://www.unioncountync.gov/news/union-county-debt-ratings-raised Union County Debt Ratings Raised Posted on November 10, 2015 November 10, 2015, Monroe, NC – Citing strong fiscal management marked by healthy reserve levels and a conservative approach to budget development, Fitch Ratings (Fitch), has raised its long-term and underlying ratings on Union County’s general obligation (GO) debt to AAA from AA+.",union,North Carolina
2027,The AAA rating is the best rating available to municipal debt issuers.,union,North Carolina
2028,Fitch raised its long-term and underlying ratings on the county's limited-obligation bonds and certificates of participation (COPs) to AA+ from AA.,union,North Carolina
2029,The outlook on all the ratings is stable.,union,North Carolina
2030,Key rating factors Fitch identified to establish Union County’s ratings increase include: Strong Financial Profile – The rating upgrade reflects the county's strong financial profile including revenue and spending flexibility as well as robust reserves.,union,North Carolina
