sentence_num,diff_line,county,state
781,"### COVID - 19 Wednesday , April 29 , 202 0 GOV.",snohomish,Washington
782,"Confirmed 2, 417 Probable 2 23 Deceased 107 Jurisdiction Last Updated: 1:54 p.m. Arlington 9 8 (67 recovered) Bothell * 1 6 7 (118 recovered) Brier 1 8 (10 recovered) Darrington <5 (<5 recovered) Edmonds 2 83 (159 recovered) Everett 7 46 (431 recovered) Gold Bar <5 (<5 recovered) Granite Falls 2 1 (15 recovered) Index 0 Lake Stevens 10 2 (77 recovered) Lynnwood 503 (249 recovered) Marysville 201 (125 recovered) Mill Creek 4 4 (25 recovered) Monroe 6 2 (40 recovered) Mountlake Terrace 8 8 (52 recovered) Mukilteo 5 1 (39 recovered) Snohomish 1 2 4 (84 recovered) Stanwood 8 5 (64 recovered) Sultan 6 (<5 recovered) Tulalip 10 (5 recovered) Unknown /Other 7 (<5 recovered) Woodinville * 1 2 (10 recovered) Woodway 7 (5 recovered) COVID - 19 Friday , May 1 5 , 202 0 SNOHOMISH COUNTY PROVIDE S COVID - 19 UPDATE T his morning, Snohomish County provide d response to COVID - 19, including serology testing, resourcing , and personal protective equipment (PPE).",snohomish,Washington
783,"COVID - 19 Tuesday, July 28 , 202 0 N ISING COVID - 19 CASES The county is now in the sixth consecutive week of rising COVID - 19 cases with an infection rate reaching similar to mid - March, prior to the implementation of the Stay Home, Stay Healthy directives.",snohomish,Washington
784,"COVID - 19 Tuesday , April 7 , 202 0 DEM DIRECTOR DISCUSSES COVID - 19 RESPONSE Details from and link to the briefing with health officer Dr. Chris Spitters and DEM Director Jason Biermann is at right.",snohomish,Washington
785,"Tues day, August 1 8 , 2020 VIRTUAL PRESS CONFER ENCE PROVIDES UPDATE ON SNOHOMISH COUNTY COV ID - 19 RESPONSE Featured topics of the virtual press conference on Tuesday included the likely impacts to the county budget because of the economic fallout from the pandemic, some encouraging signs in coronavirus case counts; and new guidance about the effectiveness of different face coverings.",snohomish,Washington
786,"Virtual press conference provides update on Snohomish County COVID - 19 response Snohomish County Executive Dave Somers and Snohomish District Health Officer Dr. Chris Spitters, on Tuesday gave updates on the response to COVID - 19 in Snohomish County.",snohomish,Washington
787,Featured topics included the likely impacts to the county budget because of the econom ic fallout from the pandemic; some encouraging signs in coronavirus case counts; and new guidance about the effectiveness of different face coverings.,snohomish,Washington
788,"Somers said up to $26 million more needs to be trimmed from the 2020 - 21 budget because of revenue lost to Dr. Spitters said that while case counts are now just below 75 per 100,000, there needs to be sustained progress before he would be comfortable with reco mmending in - person instruction at Snohomish County schools.",snohomish,Washington
789,"mind that hospitals are seeing a slight increase in COVID - 19 cases, and that has continued over the past six weeks.",snohomish,Washington
790,"For more information, watch the video or read the transcript .",snohomish,Washington
791,VIDEO: WHY CASE RATE S COUNT A new video from the Joint Information Center explains case rates and why the statistic matter s .,snohomish,Washington
792,"Video: Why case rates count - 19 case rate per 100,000 reported for Snohomish County.",snohomish,Washington
793,Why does this statistic matter?,snohomish,Washington
794,"Case rates provide a way to measure disease and compare the county to other areas, adjusting for differences in population.",snohomish,Washington
795,The state Office of Financial Management recently reported a 1.4 percent increase in the population of Snohomish County.,snohomish,Washington
796,That contributed slightly to a decrease in the COVID - 19 case rate this week because it is now calculated based on a higher number of people.,snohomish,Washington
797,"The population change accounted for about one fewer case in the rates (73.7 cases per 100,000 with the new population estimate vs. 7 4.8 if the latest case rates were calculated with the previous population) The Joint Information Center published a brief social media video exploring case rates.",snohomish,Washington
798,"Facebook Twitter FALL CHILD CARE REGISTRAT ION IS OPEN The City of Mountlake Terrace, in partnership with the Edmonds School District, has announced its plans for child care during the upcoming 2020 - 2021 school year.",snohomish,Washington
799,"Mountlake Terra fall child care registration is open The City of Mountlake Terrace, in partnership with the Edmonds School District, has announced its plans for child care during the upcoming 2020 - 2021 school year.",snohomish,Washington
800,"The City will provide flexible options for families who need child care during the pandemic at the YMCA, the Boys and Girls Club, Kids Krew, and Right At School.",snohomish,Washington
801,Families can register their student(s) on the provi clicking a link below: Edmonds Chase Lake Elementary YMCA Lynnwood Cedar Valley Community School Right At School Martha Lake Elementary Boys and Girls Club Mountlake Terrace Terrace Park Elementary Kids Krew (Mountlake Terrace Parks and Recreation) The Kids Krew program has transitioned from a before - and after - school care model to a full - day child care program.,snohomish,Washington
802,"Child care will be offered Monday through Friday, 6:30 a.m. until 6:30 p.m. with a 10 - hour per day maximum.",snohomish,Washington
803,Parents will have the opportunity to register their children for as many days as they need care.,snohomish,Washington
804,The fees for the program are $44 per day for residents of Mountlake Terrace and $48 per day for non - residents.,snohomish,Washington
805,There is a 5% sibling discount for families that registers more than one child.,snohomish,Washington
806,The Kids Krew program will be operating at the Recreation Pavilion (5303 228th St.,snohomish,Washington
807,S.W.),snohomish,Washington
808,and Terrace Park Elementary School (5409 228th St.,snohomish,Washington
809,S.W.,snohomish,Washington
810,"), which is r ight next door.",snohomish,Washington
811,Registration for Kids Krew is online only.,snohomish,Washington
812,"Prior to registering online, parents will need to complete the required paperwork and pay the $35 registration fee.",snohomish,Washington
813,Paperwork can be found online at mltrec.com/2085/Child - Care or by emailing childcare@mltwa.gov .,snohomish,Washington
814,"For more information about the Kids Krew program, contact the Recreation Pavilion at 425 - 640 - 3108, childc are@mltwa.gov , and read the news release .",snohomish,Washington
815,"EDMONDS SCHOOL DISTR ICT RELEASES DRAFT SCHED ULES FOR FUTURE REMOTE LEARNI NG MODEL The Edmonds School District released draft schedules for elementary, middle, and high school students during Continuous Learning 2.0.",snohomish,Washington
816,"Edmonds School District releases draft schedules for future remote learning model The Edmonds School District released draft schedules for elementary, middle, and high school students.",snohomish,Washington
817,"Under the hybrid learning model, school buildings would be closed Wednesdays and all students would participate in independent learning at home.",snohomish,Washington
818,Teachers would also schedule office hours for small groups or individual support.,snohomish,Washington
819,Time would also be set aside for professional development for staff.,snohomish,Washington
820,MOUNTLAKE TERRACE RESTAURANT GUIDE: WH OPEN DURING PHASE 2 Please review the Mountlake Terrace Restaurant Guide to see the current status of eating and drinking establishments under Phase 2 of the Safe Start Plan.,snohomish,Washington
821,LOCAL COMFORT FOOD PROGRAM Comfort Food is a program helping to support the community by investing in small businesses and providing meals for those who need them most.,snohomish,Washington
822,"Local comfort food program Sound Credit Union, KIRO 7, and the Washington State Food Truck Association launched Comfort Food a program helping to support the community by investing in small businesses and providing meals for those who need them most.",snohomish,Washington
823,"Every week, a food truck will deliver lunch to a local organization serving people in need.",snohomish,Washington
824,USC STUDY FINDS COVID - 19 SYMPTOMS TEND TO APP EAR IN A SPECIFIC ORDER Researchers at the University of Southern California (USC) have found that the symptoms of COVID - 19 tend to appear in a specific order.,snohomish,Washington
825,"USC study finds COVID - 19 symptoms tend to appear in a speci fic order Researchers at the University of Southern California (USC) have found that the symptoms of COVID - 19 tend to appear in a specific order, a discovery that could help enable earlier detection and treatment.",snohomish,Washington
826,"According to the study, the most likely order of symptoms is: fever, then cough and muscle pain, followed by nausea and/or vomiting, and then diarrhea.",snohomish,Washington
827,For more information read the study news release .,snohomish,Washington
828,QUICK AND AFFORDABLE SALIVA - BASED COVID - 19 TEST DEVELOED BY YALE SCIENTISTS R ECEIVES FDA EMERGENCY USE AUTHORIZATION The U.S. FDA has granted an emergency use authorization for a saliva - based COVID - 19 laboratory diagnostic test developed by Yale School of Public Health.,snohomish,Washington
829,The test is being further validated by NBA players and staff.,snohomish,Washington
830,Quick and affordable saliva - based COVID - 19 test developed by Yale scientists receives FDA emergency use authorization A saliva - based laboratory diagnostic test developed by researchers at the Yale School of Public Health to determine whether someone is infected with the novel coronavirus has been granted an emergency use authorization by the U.S. Food and Drug Administration (FDA).,snohomish,Washington
831,"The method, called SalivaDirect, is being further validated as a test for asymptomatic individuals through a program that tests players and staff from the National Basketball Association (NBA).",snohomish,Washington
832,"SalivaDirect is simpler, less expensive, and less invasive than the traditional method for such testing, known as nasopharyngeal (NP) swabbing.",snohomish,Washington
833,Results so far have found that SalivaDirect is highly sensitive and yields similar outcomes as NP swabbing.,snohomish,Washington
834,"Wit other diagnostic laboratories that want to start using the new test, which can be scaled up quickly for use across the nation and, perhaps, beyond in the coming wee ks, the researchers said.",snohomish,Washington
835,news release Tweet and news release .,snohomish,Washington
836,HHS INVESTS IN DIAGN OSTIC LABS TO EXPAND COVID - 19 TESTING CAPACITY IN THE UNIT ED STATES The U.S. Department of Health and Human Services (HHS) announced combined investments of $6.5 million in two commercial diagnostic laboratories to expand capacity to conduct up to 4 million additional COVID - 19 tests per month.,snohomish,Washington
837,"HHS Invests in diagnostic labs to expand COVID - 19 testing capacity in the United States Today, the U.S. Department of Health and Human Services announced combined investments of $6.5 million in two commercial diagnostic laboratories to expand capacity to conduct up to 4 million additional SARS - CoV - 2 per month.",snohomish,Washington
838,SARS - CoV - 2 is the virus that causes COVID - 19.,snohomish,Washington
839,The investments in Aegis Sciences Corporation and in Sonic Healthcare USA will provide critical laboratory equipment supplied by Beckman Coulter Life Sciences and Thermo Fisher Scientific and increase staffing and infrastructure to allow the U.S. to perform an additional 1 million tests each week by early October.,snohomish,Washington
840,"US - CANADA, MEXICO BORDE R RESTRICTIONS EXTENDE D TO SEPTEMBER 21 Non - essential travel restrictions between the U.S. and Canada and the U.S. and Mexico have been extended to September 21, 2020.",snohomish,Washington
841,"US - Canada, Mexico border restrictions extended to September 21 U.S.",snohomish,Washington
842,"Homeland Security officials have announced that n on - essential travel restrictions between the U.S. and Canada and the U.S. and Mexico have been extended to September 21, 2020.",snohomish,Washington
843,ESSENTIAL LINKS AND PHONE NUMBERS FOR UP - TO - DATE INFORMATION Snohomish Health District Snohomish County Snohomish County COVID - 19 Respo nse & Community Resource Hub Washington State Centers for Disease Control and Prevention Snohomish County COVID - 19 Phone Li ne: 425 - 388 - 3944 Línea telefónica COVID - 19 del condado de Snohomish: 425 - 388 - 7120 Washington State COVID - 19 Hotline: Call 1 - 800 - 525 - 0127 or text 211 - 211 for help.,snohomish,Washington
844,"Confirmed and Probable Cases of COVID - 19 in Snohomish County (as of August 18 , 2020) Case Count Last Updated: 1: 35 p.m.",snohomish,Washington
845,"Confirmed 5, 8 50 (up 3 6 cases from 8/ 1 7 ) Probable 73 8 ( up 2 cases from 8/ 1 7 ) Deaths 204 Jurisdiction Last Updated: 1 :35 p.m. Arlington 2 84 ( 200 recovered) Bothell* 4 78 ( 3 60 recovered) Brier 30 (2 6 recovered) Darrington 8 (<5 recovered) Edmonds 5 4 3 ( 427 recovered) Everett 1, 9 16 (1, 420 recovered) Gold Bar 1 4 (7 recovered) Granite Falls 4 6 (3 6 recovered) Index 0 Lake Stevens 301 ( 2 32 recovered) Lynnwood 1, 0 60 ( 823 recovered) Marysville 5 6 5 (4 10 recovered) Mill Creek 10 8 ( 7 7 recovered) Monroe 2 4 5 (1 75 recovered) Mountlake Terrace 1 90 (1 50 recovered) Mukilteo 10 5 ( 84 recovered) Snohomish 403 ( 2 8 4 recovered) Stanwood 17 4 (1 4 2 recovered) Sultan 29 (20 recovered) Tulalip 4 8 (36 recovered) Unknown/Other <5 (<5 recovered) Woodinville* 24 (2 2 recovered) Woodway 13 (9 recovered) Numbers less than 5 are suppressed to protect medical privacy.",snohomish,Washington
846,"### COVID - 19 Wednes day , March 1 8 , 202 0 FURTHER SOCIAL DISTA NCING GUIDANCE FROM DR. SPITTERS, SNOHOMISH HEALTH DIS TRICT Snohomish Health District (SHD) Health Officer Dr. Chris Spitters issued further guidance on social distancing measures including the temporary closure of restaurants, bars, entertainment facilities, and recreational facilities on March 17, 2020.",snohomish,Washington
847,"Confirmed 310 Probable 18 Jurisdiction Last Updated: 2 : 00 p.m. Arlington 12 Bothell 32 Brier <5 Darrington <5 Edmonds 21 Everett 85 Gold Bar <5 Granite Falls <5 Index 0 Lake Stevens 14 Lynnwood 41 Marysville 21 Mill Creek 10 Monroe <5 Mountlake Terrace 9 Mukilteo 8 Snohomish 16 Stanwood 23 Sultan 0 Tulalip <5 Unknown 18 Woodinville <5 Woodway <5 Frida y, August 7, 2020 COVID ACTIVITY SNAPSHOT NOW TO BE PUBLISHED MONDAYS Publishing of the COVID - 19 weekly snapshot and detailed weekly report will shift to Mondays to give epidemiology staff more time to prepare the reports with more complete data aligned with weeks officially ending on Saturday.",snohomish,Washington
848,"COVID - 19 Thursday , April 9 , 202 0 SNOHOMISH COUNTY TO PROVIDE UPDATE ON COVID - 19 RESPONSE TOMORROW Snohomish County to provide update on COVID - 19 response t omorrow morning.",snohomish,Washington
849,"### COVID - 19 Monday , April 27 , 202 0 SNOHOMISH COUNTY TO PROVIDE UPDATE ON COVID - 19 RESPONSE Tomorrow morning, Snohomish County leaders will provide an update on the COVID - 19 response , including the SnoCo Agencies for Engagement (SAFE) .",snohomish,Washington
850,"COVID - 19 Friday , April 3 , 202 0 GOVERNOR JAY INSLEE EXTENDS STAY HOME, STAY HEALTHY ORDER THROUGH MAY 4 is now extended through May 4 .",snohomish,Washington
851,"Arlington 63 Bothell 1 10 Brier 8 Darrington <5 Edmonds 1 40 Everett 3 97 Gold Bar <5 Granite Falls 1 3 Index 0 Lake Stevens 50 Lynnwood 2 18 Marysville 1 2 2 Mill Creek 2 3 Monroe 2 6 Mountlake Terrace 4 4 Mukilteo 3 7 Snohomish 7 6 Stanwood 60 Sultan <5 Tulalip 7 Unknown /Other 2 8 Woodinville 10 Woodway 5 COVID - 19 Tuesday, March 17, 202 0 WHY AM I RECEIVING T HIS?",snohomish,Washington
852,"City Number of Cases Arlington 10 Bothell 29 Brier <5 Darrington <5 Edmonds 20 Everett 66 Gold Bar <5 Granite Falls <5 Lake Stevens 13 Lynnwood 36 Marysville 17 Mill Creek 9 Monroe <5 Mountlake Terrace 9 Mukilteo 6 Snohomish 11 Stanwood 18 Tulalip <5 Unknown 17 Woodinville <5 Woodway <5 Grand Total 279 Essential Links and Phone Numbers for Up - To - Date Information https://www.snohd.org/484/Novel - Coronavirus - 2019 https://snohomishcoun tywa.gov/5589/COVID - 19 - Response https://cdc.gov/coronavirus/2019 - nCoV/index.html Snohomish County Daily Update: 425 - 388 - 3944 Washington State Hotline: 1 - 800 - 525 - 0127 Contact: Matt Phelps Fay Lim Communications Specialist II Communications Supervisor Matt.Phelps@snoco.org Fay.Lim@snoco.org 425-388-3126 425-388-6413 Snohomish County Soli d Waste Facilities Adjust Self -Haul, Hand -Unload Customer Hours and Locations Transfer stations will be made available for self -haul household garbage on April 4 EVERETT, Wash., March 26 , 20 20 Œ Because of the impacts of the COVID -19 emergency , Snohomish County will close all of its Solid Waste facilities and programs starting Saturday, March 28.",snohomish,Washington
853,"It will be up to everyone to be smart and maintain the measures that have worked so far.ﬂ ### Snohomish County Dave Somers County Executive COVID - 19 Thur s day, July 2 3 , 202 0 GOV.",snohomish,Washington
854,"Arlington 8 7 Bothell * 1 50 Brier 1 6 Darrington <5 Edmonds 2 36 Everett 603 Gold Bar <5 Granite Falls 1 8 Index 0 Lake Stevens 94 Lynnwood 3 64 Marysville 1 6 4 Mill Creek 3 7 Monroe 5 5 Mountlake Terrace 7 1 Mukilteo 4 9 Snohomish 1 1 4 Stanwood 75 Sultan <5 Tulalip 7 Unknown /Other 1 2 Woodinville * 1 2 Woodway 6 COVID - 19 Monday, July 27 , 202 0 SNOHOMISH COUNTY COV ID - 19 CASE RATE RISES AGAI N Another 140 cases + were reported over the weekend, bringing our case rate up to 97.2 cases per 100,000 Snohomish County residents.",snohomish,Washington
855,"COVID - 19 Friday , March 20 , 202 0 WHITE HOUSE CORONAVI RUS TASK FORCE BRIEFING Coronavirus Task Force Briefing had a number of important updates.",snohomish,Washington
856,"COVID - 19 Friday, July 10 , 202 0 COVID - 19 UPDATES AND REMINDERS FOR SNOHOM ISH COUNTY The Snohomish Health District advises the number of COVID - 19 cases continues to increase in Snohomish County, as do the impacts on employers and organizations.",snohomish,Washington
857,"COVID - 19 Tuesday , May 12 , 202 0 SNOHOMISH COUNTY PROVIDE S COVID - 19 UPDATE T his morning, Snohomish County provide d response to COVID - 19 and mental health and wellness .",snohomish,Washington
858,"### Snohomish County Human Services Contact: Mary Jane Brell -Vu jovic Mary.Vujovic@co.snohomish.wa.us 425 -388 -7204 New COVID -19 Emergency Sheltering Program Launched in Snohomish County Immediately funded effort will help those most vulnerable to COVID -19 in Snohomish County EVERETT, Wash., March 17, 2020 Œ Snohomish County, Providence Institute for a Healthier Community (PIHC), and the Community Foundation of Snohomish County (CFSC) today announced immediate actions to help those most at risk of exposure to Covid -19.",snohomish,Washington
859,"ﬁThis need is urgent and evolving.ﬂ ### Thursda y, July 30 , 2020 GOV ERNOR MOVES TO PROTECT PRIVACY OF CONTRACT TRACING INFORMATION Gov.",snohomish,Washington
860,"Contact: Joint Information Center (JIC), Snohomish County Emergency Coordination Center ECCJIC.Activation@snoc.org , 425-388-5170 Heather Thomas, Snohomish Health District HThomas@snohd.org , 425-508-4980 Kent Patton, Snohomish County Kent.Patton@snoco.org , 425-388-3883 Snohomish County Approved to Move to Phase 2 Secretary of Health has provided his approval to proceed based on variance proposal SNOHOMISH COUNTY , Wash., June 5, 2020 Œ Snohomish County and the Snohomish Health District received notifi cation from Secretary of Health John Wiesman today that their Phase 2 variance application has been approved.",snohomish,Washington
861,"### COVID - 19 Monday , March 30 , 202 0 SMALL BUSINESS ASSISTANCE IN FEDERAL CARES ACT The Federal CARES act, signed in to law on Friday, March 27, included significant help for small businesses .",snohomish,Washington
862,"Treasurer™s Office ### Contact: Joint Information Center Snohomish County Heather Thomas Kent Patton Emergency Coordination Center Snohomish Health District Snohomish County ECCJIC.Activation@snoco.org HThomas@snohd.org Kent.Patton@snoco.org 425-388-5170 425-508-4980 425 -388-3883 Phase 2 Variance for Snohomish County to be Submitted Monday Board of Health and County Cou ncil unanimously agree to proceed with variance proposal SNOHOMISH COUNTY, Wash., May 29, 2020 Œ In a series of back -to-back special meetings, the Board of Health and Snohomish County Council voted to approve resolutions in support of a Phase 2 variance application.",snohomish,Washington
863,"The governor™s office maintains a list of guidance for industrie s. ### COVID - 19 Tuesday , June 2 , 202 0 SNOHOMISH COUNTY PRO VIDE S COVID - 19 UPDATE This morning, Snohomish County provide d response to COVID - 19.",snohomish,Washington
864,"COVID - 19 Friday, June 19 , 202 0 COVID - 19 AND TESTING: WHO SOULD BE TESTED, AND MORE The Snohomish Health District explains how testing is one of the key pieces in slowing the spread of COVID - 19.",snohomish,Washington
865,Masks are available specifically for people with income below 200% of the Federal Poverty Level.,pierce,Washington
866,(Facebook) Image Post Copy (Twitter) Image Post Copy (Instagram) Image Post Copy Face improvement project.,pierce,Washington
867,Are masks working?,pierce,Washington
868,It sure looks that way!,pierce,Washington
869,"Across the state and right here in Pierce County, we’ve seen a decrease in cases that seems to correspond with the governor’s mask mandate.",pierce,Washington
870,We need more people to mask up though.,pierce,Washington
871,We recently found 77% of our residents wear them but only 66% wear them correctly.,pierce,Washington
872,"The sooner we get those numbers up, the sooner we can return to something like normal.",pierce,Washington
873,You can read more in our blog ➡️ tpchd.org/Home/Components/Blog/Blog/31671/333 Can facilities prohibit me from entry if I do not have a face covering?,pierce,Washington
874,"$(function(){ $('.faq_box ul li div.listfaq_q').click(function(){ var isAnswerDisplayed = $(this).parent().find('.listfaq_a').css(""display""); if (isAnswerDisplayed == ""none"") { $(this).parent().find('.listfaq_a').show(); } else { $(this).parent().find('.listfaq_a').hide(); } }); }); A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE Scraping from https://www.tpchd.org/healthy-people/diseases/covid-19-information-for-schools Healthy People » Diseases » COVID-19 COVID-19 Information for Schools and Childcare Print Feedback function shareLink(shareType) { var shareUrl = """"; var shareTitle = document.itemTitle ?",pierce,Washington
875,Frequently asked questions for small groups.,pierce,Washington
876,Does the Health Department have the authority to order schools not to open?,pierce,Washington
877,"We prefer to advise, but state law (RCW 70.05.070) grants local health officers the power to “control and prevent the spread of any dangerous, contagious or infectious diseases” and to “take such measures as he or she deems necessary in order to promote the public health.” How do I achieve physical distancing at my child care facility?",pierce,Washington
878,What can I do to help my child’s school reopen?,pierce,Washington
879,Help everyone in your family stay the course with healthy habits.,pierce,Washington
880,Be persistent even as disease rates come down.,pierce,Washington
881,Wear a mask when you leave home.,pierce,Washington
882,"Keep gatherings small, and outside if possible where fresh air circulates.",pierce,Washington
883,Stay 6 feet apart from others.,pierce,Washington
884,Wear a mask when you cannot maintain 6 feet of space.,pierce,Washington
885,"Get tested for COVID-19 if you are experiencing symptoms, are a member of a heavily impacted community—Black, Latinx, Native Hawaiian, Pacific Island, American Indian, Alaska Native—or have participated in any gatherings—social, civic, business, political, athletic or otherwise.",pierce,Washington
886,"The high rate of community transmission that began in mid-June, shortly after we entered Phase 2, is only now beginning to come down.",pierce,Washington
887,Reopening schools now could reverse that trend.,pierce,Washington
888,"Even if you and your family feel healthy, you may unwittingly contribute to disease spread if you are gathering with people from outside of your household, moving about in public places without wearing face coverings, and not remaining vigilant about hand and respiratory hygiene.",pierce,Washington
889,You can have and spread COVID-19 to others even if you do not show symptoms.,pierce,Washington
890,Where do we stand relative to guidance provided by the state?,pierce,Washington
891,This month the state Department of Health issued a decision tree to guide local heath officers in making decisions about schools.,pierce,Washington
892,It outlines thresholds for when to consider in-person learning in a community.,pierce,Washington
893,"When the community transmission of disease drops below 75 total cases per 100,000 population over a 14-day period AND the test positivity rate is below 5%, schools can consider in-person learning for elementary students then gradually add hybrid in-person learning for middle or high school students.",pierce,Washington
894,Pierce County is far above those numbers right now.,pierce,Washington
895,"Our case count per 100,000/14 days was announced at 103 on August 19.",pierce,Washington
896,Why can’t schools open with a safety plan?,pierce,Washington
897,We need to answer two questions: Can we safely reopen schools for in-person learning?,pierce,Washington
898,"If we can reopen schools for in-person learning, how do we do that safely?",pierce,Washington
899,"Because of the high level of disease transmission in the community, it is not safe to reopen schools for in-person learning in Pierce County.",pierce,Washington
900,"However, once disease transmission drops to the level where schools can return to in-person learning, all schools will need a safety plan so they can open safely.",pierce,Washington
901,Most schools are developing robust plans to keep students and staff healthy and will be well positioned to open to some in-person learning as soon as community disease rates are low and stable.,pierce,Washington
902,Schools must follow guidance issued by the state Department of Health.,pierce,Washington
903,"When asked, local health departments consult with schools on reopening plans.",pierce,Washington
904,"We offer guidance, if needed, or answer specific questions, but the health department does not “approve” anyone’s plan.",pierce,Washington
905,We do not require that schools submit their plans to us for review.,pierce,Washington
906,Per Office of Superintendent of Public Instruction: “School districts’ boards of directors must adopt a reopening plan and then the district must provide it to OSPI and State Board of Education no later than two weeks before the district’s first day of school.” Why close schools when children don’t get very sick with COVID-19?,pierce,Washington
907,"While they tend to have mild illness, children do get sick and even die from COVID-19.",pierce,Washington
908,They can also develop a rare but serious condition called multisystem inflammatory syndrome in children (MIS-C).,pierce,Washington
909,"In early August, it was reported that COVID-19 cases among children in the United States had jumped 90% over four weeks to 380,000.",pierce,Washington
910,A separate report found that one in three hospitalized children was admitted to an intensive care unit.,pierce,Washington
911,Children can easily spread virus.,pierce,Washington
912,"Because they often have mild or no symptoms, they can unwittingly infect parents, teachers, family members, friends, and others.",pierce,Washington
913,"Why does this apply countywide and not just to individual schools, districts and communities?",pierce,Washington
914,This pandemic affects the entire county.,pierce,Washington
915,No single school or district is an island.,pierce,Washington
916,"People come and go across district boundaries for work, to shop, to recreate and more.",pierce,Washington
917,"When community transmission is high, this travel increases the risk of getting infected or infecting others.",pierce,Washington
918,Why is it OK for daycares to open and not schools?,pierce,Washington
919,"The governor lists childcare establishments as essential businesses, allowing them to operate under the state’s coronavirus response.",pierce,Washington
920,Childcare has remained essential throughout the pandemic and continues to be essential.,pierce,Washington
921,"Some families have single parents, or their working situation does not allow child supervision at home.",pierce,Washington
922,"In cases such as these, childcare is needed.",pierce,Washington
923,"For other families, children can stay home.",pierce,Washington
924,"During periods of high COVID-19 transmission, this presents far less risk than using a childcare facility.",pierce,Washington
925,"If a family can keep their child home, they should.",pierce,Washington
926,Childcare cannot be achieved remotely.,pierce,Washington
927,Education can be.,pierce,Washington
928,The decision tree from DOH prioritizes younger learners.,pierce,Washington
929,This is a group we will be trying to get back for in-person learning as soon as our case numbers allow us to do so.,pierce,Washington
930,"Tacoma Public Schools Fife Public Schools Puyallup School District Peninsula School District Sumner-Bonney Lake School District Bethel School District Carbonado School District Clover Park School District Dieringer School District Eatonville School District Franklin Pierce School District Orting School District Steilacoom Historical School District University Place School District White River School District A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE Scraping from https://www.tpchd.org/healthy-people/diseases/covid-19-information-for-human-services-providers Healthy People » Diseases » COVID-19 COVID-19 Information for Human Services Providers Print Feedback function shareLink(shareType) { var shareUrl = """"; var shareTitle = document.itemTitle ?",pierce,Washington
931,You may use counter-style seating in other areas.,pierce,Washington
932,Need Help to Reopen Your Business During COVID-19?,pierce,Washington
933,"A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE A PDF HERE Scraping from https://www.tpchd.org/healthy-people/diseases/covid-19-information-for-families Healthy People » Diseases » COVID-19 COVID-19 Resources for Pregnant and Breastfeeding Women and Families Print Feedback function shareLink(shareType) { var shareUrl = """"; var shareTitle = document.itemTitle ?",pierce,Washington
934,Virtual car seat checks.,pierce,Washington
935,DOH recommends green products but doesn’t require them.Case Count Information COVID-19Are masks working?It sure looks that way!,pierce,Washington
936,"Across the state and right here in Pierce County, we’ve seen a decrease in cases that seems to correspond with the governor’s mask mandate.",pierce,Washington
937,We need more people to mask up though.,pierce,Washington
938,We recently found 77% of our residents wear them but only 66% wear them correctly.,pierce,Washington
939,"The sooner we get those numbers up, the sooner we can return to something like normal.",pierce,Washington
940,You can read more in our blog ➡️ tpchd.org/Home/Components/Blog/Blog/31671/333 Are young people immune to COVID-19?No.,pierce,Washington
941,A male from Pierce County recently became the first person younger than 20 in Washington to die from COVID-19.,pierce,Washington
942,"Young people also experience severe outcomes, though less often than older people.",pierce,Washington
943,Read more in our blog ➡️ tpchd.org/Home/Components/Blog/Blog/31681/333How can I view my geographic region on the map?Click the double-arrow on the top left corner of the map to open the legend.,pierce,Washington
944,"You can then select the layout you want to view including geographic reporting areas, case counts by census tract and long-term care facility locations.I don’t feel well.",pierce,Washington
945,Should I get tested for COVID-19?,pierce,Washington
946,You should get tested for COVID-19 if you are experiencing its symptoms: Fever or chills.,pierce,Washington
947,Fatigue.,pierce,Washington
948,Muscle or body aches.,pierce,Washington
949,Congestion or runny nose.,pierce,Washington
950,Nausea or vomiting.,pierce,Washington
951,Diarrhea.,pierce,Washington
952,Find a COVID-19 test site near you at tpchd.org/covidtest.,pierce,Washington
953,I was near someone with COVID-19.,pierce,Washington
